visit_id,visit_date,customer_id,sales_id,van_id,successful_visit,transaction_amount,notes
VIS_DMM_000608,2026-03-16,CUS_DMM_0060,SAL_DMM_001,VAN_DMM_001,False,0.0,Order cancelled by customer.
VIS_DMM_000702,2026-03-16,CUS_DMM_0069,SAL_DMM_002,VAN_DMM_002,True,851.64,Order placed successfully.
VIS_DMM_000826,2026-03-16,CUS_DMM_0081,SAL_DMM_002,VAN_DMM_002,True,915.46,Paid on delivery.
VIS_DMM_000858,2026-03-16,CUS_DMM_0084,SAL_DMM_003,VAN_DMM_003,True,10729.14,Standard visit; order processed.
VIS_DMM_001006,2026-03-16,CUS_DMM_0099,SAL_DMM_001,VAN_DMM_001,True,12136.61,Promotional items ordered.
VIS_JED_000078,2026-03-16,CUS_JED_0008,SAL_JED_003,VAN_JED_003,True,708.5,Seasonal top-up order.
VIS_JED_000088,2026-03-16,CUS_JED_0009,SAL_JED_002,VAN_JED_002,False,0.0,Credit limit exceeded.
VIS_JED_000191,2026-03-16,CUS_JED_0019,SAL_JED_002,VAN_JED_002,True,5716.05,Seasonal top-up order.
VIS_JED_000233,2026-03-16,CUS_JED_0023,SAL_JED_003,VAN_JED_003,True,392.05,New SKUs added to order.
VIS_JED_000415,2026-03-16,CUS_JED_0041,SAL_JED_001,VAN_JED_001,True,1044.63,Full order confirmed.
VIS_JED_000434,2026-03-16,CUS_JED_0043,SAL_JED_002,VAN_JED_002,True,5300.91,Repeat order; no issues.
VIS_JED_000496,2026-03-16,CUS_JED_0049,SAL_JED_002,VAN_JED_002,False,0.0,Customer requested reschedule.
VIS_JED_000641,2026-03-16,CUS_JED_0063,SAL_JED_002,VAN_JED_002,True,4573.91,Invoice issued.
VIS_JED_000673,2026-03-16,CUS_JED_0066,SAL_JED_002,VAN_JED_002,True,673.52,Paid on delivery.
VIS_JED_000694,2026-03-16,CUS_JED_0068,SAL_JED_003,VAN_JED_003,True,799.26,Standard visit; order processed.
VIS_JED_000704,2026-03-16,CUS_JED_0069,SAL_JED_003,VAN_JED_003,True,683.27,New SKUs added to order.
VIS_JED_000756,2026-03-16,CUS_JED_0074,SAL_JED_002,VAN_JED_002,True,4690.45,Client satisfied with delivery.
VIS_JED_000798,2026-03-16,CUS_JED_0078,SAL_JED_001,VAN_JED_001,False,0.0,Cold-chain issue; order deferred.
VIS_JED_000870,2026-03-16,CUS_JED_0085,SAL_JED_002,VAN_JED_002,True,4051.97,Standard visit; order processed.
VIS_JED_000910,2026-03-16,CUS_JED_0089,SAL_JED_001,VAN_JED_001,False,0.0,Competitor promotion; no order.
VIS_JED_000959,2026-03-16,CUS_JED_0094,SAL_JED_002,VAN_JED_002,False,0.0,Stock sufficient; no order needed.
VIS_JED_000969,2026-03-16,CUS_JED_0095,SAL_JED_003,VAN_JED_003,True,4404.01,Full order confirmed.
VIS_JED_001010,2026-03-16,CUS_JED_0099,SAL_JED_001,VAN_JED_001,True,5015.1,Repeat order; no issues.
VIS_RUH_000096,2026-03-16,CUS_RUH_0010,SAL_RUH_003,VAN_RUH_003,False,0.0,Payment overdue; order withheld.
VIS_RUH_000116,2026-03-16,CUS_RUH_0012,SAL_RUH_001,VAN_RUH_001,False,0.0,Credit limit exceeded.
VIS_RUH_000198,2026-03-16,CUS_RUH_0020,SAL_RUH_001,VAN_RUH_001,True,3721.56,Repeat order; no issues.
VIS_RUH_000324,2026-03-16,CUS_RUH_0032,SAL_RUH_002,VAN_RUH_002,True,7689.02,Order placed successfully.
VIS_RUH_000334,2026-03-16,CUS_RUH_0033,SAL_RUH_002,VAN_RUH_002,True,1069.83,Promotional items ordered.
VIS_RUH_000366,2026-03-16,CUS_RUH_0036,SAL_RUH_003,VAN_RUH_003,False,0.0,Payment overdue; order withheld.
VIS_RUH_000387,2026-03-16,CUS_RUH_0038,SAL_RUH_001,VAN_RUH_001,True,12454.07,Seasonal top-up order.
VIS_RUH_000407,2026-03-16,CUS_RUH_0040,SAL_RUH_002,VAN_RUH_002,True,523.19,Full order confirmed.
VIS_RUH_000479,2026-03-16,CUS_RUH_0047,SAL_RUH_003,VAN_RUH_003,True,530.88,New SKUs added to order.
VIS_RUH_000623,2026-03-16,CUS_RUH_0061,SAL_RUH_003,VAN_RUH_003,True,308.66,Full order confirmed.
VIS_RUH_000737,2026-03-16,CUS_RUH_0072,SAL_RUH_001,VAN_RUH_001,False,0.0,Cold-chain issue; order deferred.
VIS_RUH_000819,2026-03-16,CUS_RUH_0080,SAL_RUH_002,VAN_RUH_002,True,754.56,Paid on delivery.
VIS_RUH_000880,2026-03-16,CUS_RUH_0086,SAL_RUH_002,VAN_RUH_002,False,0.0,Cold-chain issue; order deferred.
VIS_RUH_000963,2026-03-16,CUS_RUH_0094,SAL_RUH_003,VAN_RUH_003,True,797.84,Promotional items ordered.
VIS_RUH_001005,2026-03-16,CUS_RUH_0098,SAL_RUH_001,VAN_RUH_001,True,3522.12,New SKUs added to order.
VIS_RUH_001014,2026-03-16,CUS_RUH_0099,SAL_RUH_003,VAN_RUH_003,True,406.49,Repeat order; no issues.
VIS_DMM_000003,2026-03-17,CUS_DMM_0001,SAL_DMM_002,VAN_DMM_002,False,0.0,Shop closed at time of visit.
VIS_DMM_000189,2026-03-17,CUS_DMM_0019,SAL_DMM_002,VAN_DMM_002,True,801.55,New SKUs added to order.
VIS_DMM_000199,2026-03-17,CUS_DMM_0020,SAL_DMM_003,VAN_DMM_003,True,953.77,Repeat order; no issues.
VIS_DMM_000230,2026-03-17,CUS_DMM_0023,SAL_DMM_001,VAN_DMM_001,False,0.0,Customer requested reschedule.
VIS_DMM_000250,2026-03-17,CUS_DMM_0025,SAL_DMM_001,VAN_DMM_001,False,0.0,Credit limit exceeded.
VIS_DMM_000311,2026-03-17,CUS_DMM_0031,SAL_DMM_002,VAN_DMM_002,False,0.0,Payment overdue; order withheld.
VIS_DMM_000456,2026-03-17,CUS_DMM_0045,SAL_DMM_001,VAN_DMM_001,True,1079.71,Full order confirmed.
VIS_DMM_000466,2026-03-17,CUS_DMM_0046,SAL_DMM_001,VAN_DMM_001,False,0.0,Stock sufficient; no order needed.
VIS_DMM_000516,2026-03-17,CUS_DMM_0051,SAL_DMM_003,VAN_DMM_003,False,0.0,Customer requested reschedule.
VIS_DMM_000546,2026-03-17,CUS_DMM_0054,SAL_DMM_003,VAN_DMM_003,True,159.68,Order placed successfully.
VIS_DMM_000556,2026-03-17,CUS_DMM_0055,SAL_DMM_002,VAN_DMM_002,True,924.37,Client satisfied with delivery.
VIS_DMM_000628,2026-03-17,CUS_DMM_0062,SAL_DMM_003,VAN_DMM_003,True,2572.55,Full order confirmed.
VIS_DMM_000692,2026-03-17,CUS_DMM_0068,SAL_DMM_003,VAN_DMM_003,True,350.0,Standard visit; order processed.
VIS_DMM_000712,2026-03-17,CUS_DMM_0070,SAL_DMM_003,VAN_DMM_003,True,542.77,Seasonal top-up order.
VIS_DMM_000743,2026-03-17,CUS_DMM_0073,SAL_DMM_002,VAN_DMM_002,False,0.0,Order cancelled by customer.
VIS_DMM_000918,2026-03-17,CUS_DMM_0090,SAL_DMM_001,VAN_DMM_001,False,0.0,No decision-maker present.
VIS_DMM_000957,2026-03-17,CUS_DMM_0094,SAL_DMM_001,VAN_DMM_001,True,704.28,Seasonal top-up order.
VIS_DMM_000996,2026-03-17,CUS_DMM_0098,SAL_DMM_003,VAN_DMM_003,True,1365.69,Repeat order; no issues.
VIS_JED_000141,2026-03-17,CUS_JED_0014,SAL_JED_003,VAN_JED_003,False,0.0,Customer not available.
VIS_JED_000151,2026-03-17,CUS_JED_0015,SAL_JED_002,VAN_JED_002,True,2862.8,Standard visit; order processed.
VIS_JED_000243,2026-03-17,CUS_JED_0024,SAL_JED_001,VAN_JED_001,True,11737.0,Standard visit; order processed.
VIS_JED_000315,2026-03-17,CUS_JED_0031,SAL_JED_003,VAN_JED_003,True,3495.68,Paid on delivery.
VIS_JED_000325,2026-03-17,CUS_JED_0032,SAL_JED_001,VAN_JED_001,True,1049.92,Client satisfied with delivery.
VIS_JED_000354,2026-03-17,CUS_JED_0035,SAL_JED_003,VAN_JED_003,True,504.57,Client satisfied with delivery.
VIS_JED_000384,2026-03-17,CUS_JED_0038,SAL_JED_001,VAN_JED_001,True,16188.39,Invoice issued.
VIS_JED_000394,2026-03-17,CUS_JED_0039,SAL_JED_003,VAN_JED_003,False,0.0,Payment overdue; order withheld.
VIS_JED_000424,2026-03-17,CUS_JED_0042,SAL_JED_001,VAN_JED_001,True,11812.32,Full order confirmed.
VIS_JED_000444,2026-03-17,CUS_JED_0044,SAL_JED_002,VAN_JED_002,True,4736.34,Promotional items ordered.
VIS_JED_000465,2026-03-17,CUS_JED_0046,SAL_JED_001,VAN_JED_001,True,350.0,Promotional items ordered.
VIS_JED_000549,2026-03-17,CUS_JED_0054,SAL_JED_003,VAN_JED_003,False,0.0,Stock sufficient; no order needed.
VIS_JED_000591,2026-03-17,CUS_JED_0058,SAL_JED_001,VAN_JED_001,True,5170.4,Order placed successfully.
VIS_JED_000736,2026-03-17,CUS_JED_0072,SAL_JED_001,VAN_JED_001,True,987.01,New SKUs added to order.
VIS_JED_000818,2026-03-17,CUS_JED_0080,SAL_JED_003,VAN_JED_003,True,6532.49,Seasonal top-up order.
VIS_JED_000900,2026-03-17,CUS_JED_0088,SAL_JED_003,VAN_JED_003,True,17312.78,Promotional items ordered.
VIS_RUH_000003,2026-03-17,CUS_RUH_0001,SAL_RUH_003,VAN_RUH_003,False,0.0,Competitor promotion; no order.
VIS_RUH_000013,2026-03-17,CUS_RUH_0002,SAL_RUH_001,VAN_RUH_001,False,0.0,Cold-chain issue; order deferred.
VIS_RUH_000045,2026-03-17,CUS_RUH_0005,SAL_RUH_001,VAN_RUH_001,True,1148.4,Standard visit; order processed.
VIS_RUH_000207,2026-03-17,CUS_RUH_0021,SAL_RUH_003,VAN_RUH_003,True,13385.79,Client satisfied with delivery.
VIS_RUH_000259,2026-03-17,CUS_RUH_0026,SAL_RUH_002,VAN_RUH_002,False,0.0,Competitor promotion; no order.
VIS_RUH_000448,2026-03-17,CUS_RUH_0044,SAL_RUH_001,VAN_RUH_001,True,878.55,Client satisfied with delivery.
VIS_RUH_000469,2026-03-17,CUS_RUH_0046,SAL_RUH_003,VAN_RUH_003,False,0.0,Shop closed at time of visit.
VIS_RUH_000572,2026-03-17,CUS_RUH_0056,SAL_RUH_003,VAN_RUH_003,True,886.85,Seasonal top-up order.
VIS_RUH_000613,2026-03-17,CUS_RUH_0060,SAL_RUH_001,VAN_RUH_001,True,722.23,Client satisfied with delivery.
VIS_RUH_000633,2026-03-17,CUS_RUH_0062,SAL_RUH_001,VAN_RUH_001,True,851.21,Repeat order; no issues.
VIS_RUH_000653,2026-03-17,CUS_RUH_0064,SAL_RUH_002,VAN_RUH_002,True,2863.4,Client satisfied with delivery.
VIS_RUH_000706,2026-03-17,CUS_RUH_0069,SAL_RUH_002,VAN_RUH_002,True,714.56,Client satisfied with delivery.
VIS_RUH_000932,2026-03-17,CUS_RUH_0091,SAL_RUH_003,VAN_RUH_003,True,3706.44,Client satisfied with delivery.
VIS_RUH_000953,2026-03-17,CUS_RUH_0093,SAL_RUH_003,VAN_RUH_003,True,10500.72,Seasonal top-up order.
VIS_RUH_001024,2026-03-17,CUS_RUH_0100,SAL_RUH_001,VAN_RUH_001,False,0.0,Customer not available.
VIS_DMM_000054,2026-03-18,CUS_DMM_0006,SAL_DMM_001,VAN_DMM_001,True,790.54,Promotional items ordered.
VIS_DMM_000158,2026-03-18,CUS_DMM_0016,SAL_DMM_002,VAN_DMM_002,False,0.0,Customer requested reschedule.
VIS_DMM_000240,2026-03-18,CUS_DMM_0024,SAL_DMM_001,VAN_DMM_001,False,0.0,Competitor promotion; no order.
VIS_DMM_000321,2026-03-18,CUS_DMM_0032,SAL_DMM_003,VAN_DMM_003,True,1000.31,Full order confirmed.
VIS_DMM_000393,2026-03-18,CUS_DMM_0039,SAL_DMM_003,VAN_DMM_003,True,12852.79,Promotional items ordered.
VIS_DMM_000476,2026-03-18,CUS_DMM_0047,SAL_DMM_001,VAN_DMM_001,False,0.0,Shop closed at time of visit.
VIS_DMM_000588,2026-03-18,CUS_DMM_0058,SAL_DMM_001,VAN_DMM_001,True,13508.4,Seasonal top-up order.
VIS_DMM_000598,2026-03-18,CUS_DMM_0059,SAL_DMM_001,VAN_DMM_001,True,70.0,Full order confirmed.
VIS_DMM_000671,2026-03-18,CUS_DMM_0066,SAL_DMM_001,VAN_DMM_001,False,0.0,Competitor promotion; no order.
VIS_DMM_000733,2026-03-18,CUS_DMM_0072,SAL_DMM_001,VAN_DMM_001,True,658.79,Paid on delivery.
VIS_DMM_000774,2026-03-18,CUS_DMM_0076,SAL_DMM_001,VAN_DMM_001,True,547.56,Client satisfied with delivery.
VIS_DMM_000816,2026-03-18,CUS_DMM_0080,SAL_DMM_001,VAN_DMM_001,True,21650.46,Seasonal top-up order.
VIS_DMM_000888,2026-03-18,CUS_DMM_0087,SAL_DMM_003,VAN_DMM_003,True,1307.08,Seasonal top-up order.
VIS_DMM_000978,2026-03-18,CUS_DMM_0096,SAL_DMM_002,VAN_DMM_002,True,696.37,Repeat order; no issues.
VIS_DMM_000987,2026-03-18,CUS_DMM_0097,SAL_DMM_002,VAN_DMM_002,True,821.29,Client satisfied with delivery.
VIS_JED_000068,2026-03-18,CUS_JED_0007,SAL_JED_001,VAN_JED_001,True,316.98,Repeat order; no issues.
VIS_JED_000131,2026-03-18,CUS_JED_0013,SAL_JED_002,VAN_JED_002,False,0.0,No decision-maker present.
VIS_JED_000161,2026-03-18,CUS_JED_0016,SAL_JED_001,VAN_JED_001,True,534.33,Full order confirmed.
VIS_JED_000253,2026-03-18,CUS_JED_0025,SAL_JED_002,VAN_JED_002,True,14833.43,Standard visit; order processed.
VIS_JED_000263,2026-03-18,CUS_JED_0026,SAL_JED_002,VAN_JED_002,True,2215.9,Invoice issued.
VIS_JED_000294,2026-03-18,CUS_JED_0029,SAL_JED_002,VAN_JED_002,True,1783.07,Standard visit; order processed.
VIS_JED_000345,2026-03-18,CUS_JED_0034,SAL_JED_003,VAN_JED_003,False,0.0,Order cancelled by customer.
VIS_JED_000374,2026-03-18,CUS_JED_0037,SAL_JED_001,VAN_JED_001,True,13596.89,Order placed successfully.
VIS_JED_000528,2026-03-18,CUS_JED_0052,SAL_JED_001,VAN_JED_001,True,11307.71,Client satisfied with delivery.
VIS_JED_000611,2026-03-18,CUS_JED_0060,SAL_JED_003,VAN_JED_003,False,0.0,Competitor promotion; no order.
VIS_JED_000890,2026-03-18,CUS_JED_0087,SAL_JED_002,VAN_JED_002,True,1055.71,Repeat order; no issues.
VIS_JED_000940,2026-03-18,CUS_JED_0092,SAL_JED_003,VAN_JED_003,True,784.77,Promotional items ordered.
VIS_JED_001000,2026-03-18,CUS_JED_0098,SAL_JED_001,VAN_JED_001,True,14889.53,Client satisfied with delivery.
VIS_JED_001019,2026-03-18,CUS_JED_0100,SAL_JED_001,VAN_JED_001,True,4950.04,Paid on delivery.
VIS_RUH_000066,2026-03-18,CUS_RUH_0007,SAL_RUH_003,VAN_RUH_003,True,584.48,Client satisfied with delivery.
VIS_RUH_000076,2026-03-18,CUS_RUH_0008,SAL_RUH_003,VAN_RUH_003,False,0.0,Competitor promotion; no order.
VIS_RUH_000168,2026-03-18,CUS_RUH_0017,SAL_RUH_002,VAN_RUH_002,False,0.0,Payment overdue; order withheld.
VIS_RUH_000188,2026-03-18,CUS_RUH_0019,SAL_RUH_001,VAN_RUH_001,True,13894.37,Promotional items ordered.
VIS_RUH_000438,2026-03-18,CUS_RUH_0043,SAL_RUH_002,VAN_RUH_002,True,3525.2,Seasonal top-up order.
VIS_RUH_000489,2026-03-18,CUS_RUH_0048,SAL_RUH_002,VAN_RUH_002,True,769.61,Standard visit; order processed.
VIS_RUH_000499,2026-03-18,CUS_RUH_0049,SAL_RUH_001,VAN_RUH_001,True,17901.42,Client satisfied with delivery.
VIS_RUH_000509,2026-03-18,CUS_RUH_0050,SAL_RUH_002,VAN_RUH_002,False,0.0,Credit limit exceeded.
VIS_RUH_000540,2026-03-18,CUS_RUH_0053,SAL_RUH_002,VAN_RUH_002,True,8641.11,Seasonal top-up order.
VIS_RUH_000643,2026-03-18,CUS_RUH_0063,SAL_RUH_002,VAN_RUH_002,True,710.58,Invoice issued.
VIS_RUH_000685,2026-03-18,CUS_RUH_0067,SAL_RUH_003,VAN_RUH_003,False,0.0,Competitor promotion; no order.
VIS_RUH_000727,2026-03-18,CUS_RUH_0071,SAL_RUH_002,VAN_RUH_002,True,4152.03,Standard visit; order processed.
VIS_RUH_000746,2026-03-18,CUS_RUH_0073,SAL_RUH_001,VAN_RUH_001,True,4266.31,Client satisfied with delivery.
VIS_RUH_000756,2026-03-18,CUS_RUH_0074,SAL_RUH_002,VAN_RUH_002,True,2807.73,Full order confirmed.
VIS_RUH_000766,2026-03-18,CUS_RUH_0075,SAL_RUH_003,VAN_RUH_003,False,0.0,Competitor promotion; no order.
VIS_RUH_000850,2026-03-18,CUS_RUH_0083,SAL_RUH_003,VAN_RUH_003,True,3996.12,Promotional items ordered.
VIS_DMM_000013,2026-03-19,CUS_DMM_0002,SAL_DMM_003,VAN_DMM_003,True,9132.71,Invoice issued.
VIS_DMM_000075,2026-03-19,CUS_DMM_0008,SAL_DMM_003,VAN_DMM_003,True,615.6,Client satisfied with delivery.
VIS_DMM_000148,2026-03-19,CUS_DMM_0015,SAL_DMM_002,VAN_DMM_002,False,0.0,No decision-maker present.
VIS_DMM_000209,2026-03-19,CUS_DMM_0021,SAL_DMM_002,VAN_DMM_002,True,3029.89,Order placed successfully.
VIS_DMM_000281,2026-03-19,CUS_DMM_0028,SAL_DMM_002,VAN_DMM_002,True,921.64,Seasonal top-up order.
VIS_DMM_000301,2026-03-19,CUS_DMM_0030,SAL_DMM_001,VAN_DMM_001,True,985.09,Order placed successfully.
VIS_DMM_000351,2026-03-19,CUS_DMM_0035,SAL_DMM_002,VAN_DMM_002,True,722.63,Paid on delivery.
VIS_DMM_000486,2026-03-19,CUS_DMM_0048,SAL_DMM_003,VAN_DMM_003,True,4739.06,Seasonal top-up order.
VIS_DMM_000526,2026-03-19,CUS_DMM_0052,SAL_DMM_003,VAN_DMM_003,True,14243.68,Standard visit; order processed.
VIS_DMM_000618,2026-03-19,CUS_DMM_0061,SAL_DMM_001,VAN_DMM_001,True,896.77,Paid on delivery.
VIS_DMM_000764,2026-03-19,CUS_DMM_0075,SAL_DMM_001,VAN_DMM_001,True,4944.66,Paid on delivery.
VIS_DMM_000784,2026-03-19,CUS_DMM_0077,SAL_DMM_001,VAN_DMM_001,True,16156.45,Promotional items ordered.
VIS_DMM_000868,2026-03-19,CUS_DMM_0085,SAL_DMM_002,VAN_DMM_002,True,456.74,New SKUs added to order.
VIS_DMM_000878,2026-03-19,CUS_DMM_0086,SAL_DMM_001,VAN_DMM_001,False,0.0,Shop closed at time of visit.
VIS_DMM_000898,2026-03-19,CUS_DMM_0088,SAL_DMM_003,VAN_DMM_003,True,1791.25,New SKUs added to order.
VIS_DMM_000928,2026-03-19,CUS_DMM_0091,SAL_DMM_003,VAN_DMM_003,True,1999.51,Standard visit; order processed.
VIS_DMM_000937,2026-03-19,CUS_DMM_0092,SAL_DMM_003,VAN_DMM_003,True,1329.92,Full order confirmed.
VIS_DMM_001016,2026-03-19,CUS_DMM_0100,SAL_DMM_001,VAN_DMM_001,True,5096.77,Standard visit; order processed.
VIS_JED_000036,2026-03-19,CUS_JED_0004,SAL_JED_002,VAN_JED_002,True,19083.2,New SKUs added to order.
VIS_JED_000171,2026-03-19,CUS_JED_0017,SAL_JED_002,VAN_JED_002,True,3843.04,Client satisfied with delivery.
VIS_JED_000181,2026-03-19,CUS_JED_0018,SAL_JED_003,VAN_JED_003,True,9929.55,New SKUs added to order.
VIS_JED_000201,2026-03-19,CUS_JED_0020,SAL_JED_003,VAN_JED_003,False,0.0,Order cancelled by customer.
VIS_JED_000284,2026-03-19,CUS_JED_0028,SAL_JED_003,VAN_JED_003,False,0.0,Cold-chain issue; order deferred.
VIS_JED_000335,2026-03-19,CUS_JED_0033,SAL_JED_003,VAN_JED_003,True,1119.81,Paid on delivery.
VIS_JED_000364,2026-03-19,CUS_JED_0036,SAL_JED_002,VAN_JED_002,True,1342.68,Full order confirmed.
VIS_JED_000475,2026-03-19,CUS_JED_0047,SAL_JED_002,VAN_JED_002,False,0.0,Stock sufficient; no order needed.
VIS_JED_000559,2026-03-19,CUS_JED_0055,SAL_JED_001,VAN_JED_001,True,602.55,Paid on delivery.
VIS_JED_000601,2026-03-19,CUS_JED_0059,SAL_JED_002,VAN_JED_002,True,12421.5,Paid on delivery.
VIS_JED_000631,2026-03-19,CUS_JED_0062,SAL_JED_002,VAN_JED_002,False,0.0,Order cancelled by customer.
VIS_JED_000746,2026-03-19,CUS_JED_0073,SAL_JED_003,VAN_JED_003,True,3492.71,Promotional items ordered.
VIS_JED_000788,2026-03-19,CUS_JED_0077,SAL_JED_002,VAN_JED_002,True,337.09,Full order confirmed.
VIS_JED_000839,2026-03-19,CUS_JED_0082,SAL_JED_003,VAN_JED_003,True,3309.76,Seasonal top-up order.
VIS_JED_000860,2026-03-19,CUS_JED_0084,SAL_JED_003,VAN_JED_003,True,6088.77,Order placed successfully.
VIS_JED_000880,2026-03-19,CUS_JED_0086,SAL_JED_003,VAN_JED_003,True,1883.45,Paid on delivery.
VIS_JED_000930,2026-03-19,CUS_JED_0091,SAL_JED_002,VAN_JED_002,True,633.62,Seasonal top-up order.
VIS_JED_000949,2026-03-19,CUS_JED_0093,SAL_JED_003,VAN_JED_003,False,0.0,Payment overdue; order withheld.
VIS_JED_000990,2026-03-19,CUS_JED_0097,SAL_JED_002,VAN_JED_002,False,0.0,Shop closed at time of visit.
VIS_RUH_000086,2026-03-19,CUS_RUH_0009,SAL_RUH_003,VAN_RUH_003,True,341.14,Repeat order; no issues.
VIS_RUH_000106,2026-03-19,CUS_RUH_0011,SAL_RUH_001,VAN_RUH_001,True,70.0,New SKUs added to order.
VIS_RUH_000125,2026-03-19,CUS_RUH_0013,SAL_RUH_001,VAN_RUH_001,True,14053.07,Promotional items ordered.
VIS_RUH_000178,2026-03-19,CUS_RUH_0018,SAL_RUH_001,VAN_RUH_001,False,0.0,Payment overdue; order withheld.
VIS_RUH_000217,2026-03-19,CUS_RUH_0022,SAL_RUH_002,VAN_RUH_002,True,407.6,Standard visit; order processed.
VIS_RUH_000227,2026-03-19,CUS_RUH_0023,SAL_RUH_001,VAN_RUH_001,True,946.62,Order placed successfully.
VIS_RUH_000428,2026-03-19,CUS_RUH_0042,SAL_RUH_002,VAN_RUH_002,True,639.34,Seasonal top-up order.
VIS_RUH_000519,2026-03-19,CUS_RUH_0051,SAL_RUH_002,VAN_RUH_002,True,3369.49,Paid on delivery.
VIS_RUH_000593,2026-03-19,CUS_RUH_0058,SAL_RUH_003,VAN_RUH_003,True,720.26,Full order confirmed.
VIS_RUH_000603,2026-03-19,CUS_RUH_0059,SAL_RUH_002,VAN_RUH_002,True,2342.09,Seasonal top-up order.
VIS_RUH_000798,2026-03-19,CUS_RUH_0078,SAL_RUH_002,VAN_RUH_002,False,0.0,Stock sufficient; no order needed.
VIS_RUH_000840,2026-03-19,CUS_RUH_0082,SAL_RUH_001,VAN_RUH_001,True,406.37,Seasonal top-up order.
VIS_RUH_000860,2026-03-19,CUS_RUH_0084,SAL_RUH_002,VAN_RUH_002,True,2149.41,New SKUs added to order.
VIS_RUH_000870,2026-03-19,CUS_RUH_0085,SAL_RUH_001,VAN_RUH_001,True,17381.68,Invoice issued.
VIS_RUH_000890,2026-03-19,CUS_RUH_0087,SAL_RUH_003,VAN_RUH_003,False,0.0,Payment overdue; order withheld.
VIS_RUH_000900,2026-03-19,CUS_RUH_0088,SAL_RUH_001,VAN_RUH_001,True,3205.11,Order placed successfully.
VIS_RUH_000995,2026-03-19,CUS_RUH_0097,SAL_RUH_002,VAN_RUH_002,True,3680.36,Client satisfied with delivery.
VIS_DMM_000034,2026-03-21,CUS_DMM_0004,SAL_DMM_003,VAN_DMM_003,True,796.95,Full order confirmed.
VIS_DMM_000095,2026-03-21,CUS_DMM_0010,SAL_DMM_001,VAN_DMM_001,True,16594.55,Paid on delivery.
VIS_DMM_000128,2026-03-21,CUS_DMM_0013,SAL_DMM_001,VAN_DMM_001,True,736.8,Repeat order; no issues.
VIS_DMM_000179,2026-03-21,CUS_DMM_0018,SAL_DMM_002,VAN_DMM_002,True,381.28,Invoice issued.
VIS_DMM_000362,2026-03-21,CUS_DMM_0036,SAL_DMM_003,VAN_DMM_003,True,2752.82,Paid on delivery.
VIS_DMM_000373,2026-03-21,CUS_DMM_0037,SAL_DMM_003,VAN_DMM_003,True,492.27,Repeat order; no issues.
VIS_DMM_000435,2026-03-21,CUS_DMM_0043,SAL_DMM_002,VAN_DMM_002,True,3779.86,Full order confirmed.
VIS_DMM_000536,2026-03-21,CUS_DMM_0053,SAL_DMM_001,VAN_DMM_001,False,0.0,Credit limit exceeded.
VIS_DMM_000639,2026-03-21,CUS_DMM_0063,SAL_DMM_002,VAN_DMM_002,True,507.56,Standard visit; order processed.
VIS_DMM_000723,2026-03-21,CUS_DMM_0071,SAL_DMM_002,VAN_DMM_002,True,9367.53,Invoice issued.
VIS_DMM_000754,2026-03-21,CUS_DMM_0074,SAL_DMM_003,VAN_DMM_003,False,0.0,Cold-chain issue; order deferred.
VIS_DMM_000908,2026-03-21,CUS_DMM_0089,SAL_DMM_001,VAN_DMM_001,False,0.0,Shop closed at time of visit.
VIS_DMM_000947,2026-03-21,CUS_DMM_0093,SAL_DMM_002,VAN_DMM_002,True,9598.31,Invoice issued.
VIS_DMM_000968,2026-03-21,CUS_DMM_0095,SAL_DMM_002,VAN_DMM_002,False,0.0,Stock sufficient; no order needed.
VIS_JED_000047,2026-03-21,CUS_JED_0005,SAL_JED_003,VAN_JED_003,False,0.0,Order cancelled by customer.
VIS_JED_000058,2026-03-21,CUS_JED_0006,SAL_JED_003,VAN_JED_003,True,14239.16,Full order confirmed.
VIS_JED_000223,2026-03-21,CUS_JED_0022,SAL_JED_003,VAN_JED_003,True,3762.98,Standard visit; order processed.
VIS_JED_000274,2026-03-21,CUS_JED_0027,SAL_JED_001,VAN_JED_001,True,675.35,Invoice issued.
VIS_JED_000305,2026-03-21,CUS_JED_0030,SAL_JED_002,VAN_JED_002,False,0.0,Customer requested reschedule.
VIS_JED_000507,2026-03-21,CUS_JED_0050,SAL_JED_001,VAN_JED_001,True,796.41,Seasonal top-up order.
VIS_JED_000539,2026-03-21,CUS_JED_0053,SAL_JED_001,VAN_JED_001,False,0.0,Customer not available.
VIS_JED_000570,2026-03-21,CUS_JED_0056,SAL_JED_001,VAN_JED_001,False,0.0,No decision-maker present.
VIS_JED_000778,2026-03-21,CUS_JED_0076,SAL_JED_003,VAN_JED_003,True,845.95,Standard visit; order processed.
VIS_JED_000808,2026-03-21,CUS_JED_0079,SAL_JED_003,VAN_JED_003,True,3704.5,Invoice issued.
VIS_JED_000829,2026-03-21,CUS_JED_0081,SAL_JED_003,VAN_JED_003,True,1725.31,Promotional items ordered.
VIS_JED_000850,2026-03-21,CUS_JED_0083,SAL_JED_003,VAN_JED_003,False,0.0,Cold-chain issue; order deferred.
VIS_RUH_000056,2026-03-21,CUS_RUH_0006,SAL_RUH_003,VAN_RUH_003,False,0.0,Shop closed at time of visit.
VIS_RUH_000158,2026-03-21,CUS_RUH_0016,SAL_RUH_003,VAN_RUH_003,True,642.29,Client satisfied with delivery.
VIS_RUH_000303,2026-03-21,CUS_RUH_0030,SAL_RUH_002,VAN_RUH_002,True,468.15,Promotional items ordered.
