visit_id,visit_date,customer_id,sales_id,van_id,cold_truck_required,rfm_segment,rfm_quartile,successful_visit,transaction_amount,notes
VIS_RUH_001353,2025-03-11,CUS_RUH_0027,SAL_RUH_002,VAN_RUH_002,True,High,4,True,11255.53,Client satisfied with delivery.
VIS_RUH_001883,2025-03-11,CUS_RUH_0038,SAL_RUH_001,VAN_RUH_001,False,High,4,True,868.23,Client satisfied with delivery.
VIS_RUH_002398,2025-03-11,CUS_RUH_0051,SAL_RUH_002,VAN_RUH_002,True,Medium,3,False,0.0,Shop closed at time of visit.
VIS_RUH_002997,2025-03-11,CUS_RUH_0064,SAL_RUH_002,VAN_RUH_002,False,Low,2,False,0.0,Customer not available.
VIS_RUH_003508,2025-03-11,CUS_RUH_0076,SAL_RUH_002,VAN_RUH_002,False,High,4,True,16719.84,Seasonal top-up order.
VIS_RUH_003804,2025-03-11,CUS_RUH_0081,SAL_RUH_001,VAN_RUH_001,False,High,4,True,14150.4,Order placed successfully.
VIS_RUH_004442,2025-03-11,CUS_RUH_0096,SAL_RUH_002,VAN_RUH_002,True,High,4,True,16029.22,New SKUs added to order.
VIS_DMM_000397,2025-03-12,CUS_DMM_0010,SAL_DMM_002,VAN_DMM_002,False,High,4,True,14204.18,Seasonal top-up order.
VIS_DMM_000833,2025-03-12,CUS_DMM_0019,SAL_DMM_001,VAN_DMM_001,True,Medium,2,False,0.0,No decision-maker present.
VIS_DMM_000965,2025-03-12,CUS_DMM_0022,SAL_DMM_002,VAN_DMM_002,False,High,4,True,3640.43,Standard visit; order processed.
VIS_DMM_001734,2025-03-12,CUS_DMM_0037,SAL_DMM_001,VAN_DMM_001,False,High,4,False,0.0,Payment overdue; order withheld.
VIS_DMM_002042,2025-03-12,CUS_DMM_0043,SAL_DMM_002,VAN_DMM_002,False,Medium,2,True,893.09,Full order confirmed.
VIS_DMM_002246,2025-03-12,CUS_DMM_0047,SAL_DMM_003,VAN_DMM_003,False,Medium,2,False,0.0,Customer not available.
VIS_DMM_002415,2025-03-12,CUS_DMM_0051,SAL_DMM_001,VAN_DMM_001,True,High,4,False,0.0,No decision-maker present.
VIS_DMM_002543,2025-03-12,CUS_DMM_0053,SAL_DMM_003,VAN_DMM_003,False,High,4,False,0.0,Competitor promotion; no order.
VIS_DMM_002934,2025-03-12,CUS_DMM_0061,SAL_DMM_002,VAN_DMM_002,False,Low,2,False,0.0,Customer not available.
VIS_DMM_003166,2025-03-12,CUS_DMM_0067,SAL_DMM_001,VAN_DMM_001,True,High,4,True,3414.47,Seasonal top-up order.
VIS_DMM_003230,2025-03-12,CUS_DMM_0068,SAL_DMM_001,VAN_DMM_001,False,Medium,2,False,0.0,No decision-maker present.
VIS_DMM_004083,2025-03-12,CUS_DMM_0085,SAL_DMM_001,VAN_DMM_001,False,Low,2,True,4971.32,Invoice issued.
VIS_DMM_004194,2025-03-12,CUS_DMM_0088,SAL_DMM_003,VAN_DMM_003,False,High,4,True,16096.76,Standard visit; order processed.
VIS_DMM_004466,2025-03-12,CUS_DMM_0093,SAL_DMM_001,VAN_DMM_001,False,Low,1,True,141.39,Standard visit; order processed.
VIS_DMM_004688,2025-03-12,CUS_DMM_0099,SAL_DMM_002,VAN_DMM_002,False,Medium,2,True,3234.39,Standard visit; order processed.
VIS_JED_000474,2025-03-12,CUS_JED_0012,SAL_JED_003,VAN_JED_003,False,Medium,3,True,974.28,Repeat order; no issues.
VIS_JED_000645,2025-03-12,CUS_JED_0015,SAL_JED_003,VAN_JED_003,False,Medium,2,True,778.73,Promotional items ordered.
VIS_JED_001131,2025-03-12,CUS_JED_0026,SAL_JED_002,VAN_JED_002,False,Medium,3,False,0.0,Customer requested reschedule.
VIS_JED_002470,2025-03-12,CUS_JED_0054,SAL_JED_001,VAN_JED_001,True,High,4,True,9768.59,Order placed successfully.
VIS_JED_002598,2025-03-12,CUS_JED_0056,SAL_JED_002,VAN_JED_002,False,Medium,2,True,786.82,Promotional items ordered.
VIS_JED_002760,2025-03-12,CUS_JED_0059,SAL_JED_002,VAN_JED_002,False,Medium,3,True,1099.0,Client satisfied with delivery.
VIS_JED_003038,2025-03-12,CUS_JED_0065,SAL_JED_002,VAN_JED_002,False,High,4,True,16839.97,Repeat order; no issues.
VIS_JED_003482,2025-03-12,CUS_JED_0074,SAL_JED_002,VAN_JED_002,False,Low,1,False,0.0,Payment overdue; order withheld.
VIS_JED_003547,2025-03-12,CUS_JED_0076,SAL_JED_002,VAN_JED_002,False,High,4,False,0.0,Payment overdue; order withheld.
VIS_JED_003743,2025-03-12,CUS_JED_0080,SAL_JED_003,VAN_JED_003,False,High,4,True,13523.85,Full order confirmed.
VIS_RUH_000434,2025-03-12,CUS_RUH_0009,SAL_RUH_001,VAN_RUH_001,False,High,4,True,1867.06,Order placed successfully.
VIS_RUH_000950,2025-03-12,CUS_RUH_0019,SAL_RUH_003,VAN_RUH_003,False,High,4,False,0.0,Customer not available.
VIS_RUH_001522,2025-03-12,CUS_RUH_0030,SAL_RUH_002,VAN_RUH_002,True,Low,1,True,4147.01,New SKUs added to order.
VIS_RUH_001728,2025-03-12,CUS_RUH_0035,SAL_RUH_003,VAN_RUH_003,False,High,4,True,13968.92,New SKUs added to order.
VIS_RUH_001981,2025-03-12,CUS_RUH_0040,SAL_RUH_001,VAN_RUH_001,False,Medium,2,True,688.68,Full order confirmed.
VIS_RUH_002151,2025-03-12,CUS_RUH_0045,SAL_RUH_003,VAN_RUH_003,False,Medium,3,False,0.0,Payment overdue; order withheld.
VIS_RUH_002569,2025-03-12,CUS_RUH_0054,SAL_RUH_003,VAN_RUH_003,False,High,3,True,716.39,Invoice issued.
VIS_RUH_002858,2025-03-12,CUS_RUH_0061,SAL_RUH_003,VAN_RUH_003,False,High,4,True,9102.32,Client satisfied with delivery.
VIS_RUH_003620,2025-03-12,CUS_RUH_0078,SAL_RUH_002,VAN_RUH_002,True,Medium,3,True,4325.33,Seasonal top-up order.
VIS_RUH_004298,2025-03-12,CUS_RUH_0093,SAL_RUH_001,VAN_RUH_001,False,Medium,3,False,0.0,Customer not available.
VIS_RUH_004348,2025-03-12,CUS_RUH_0094,SAL_RUH_003,VAN_RUH_003,False,Medium,3,True,1185.19,Full order confirmed.
VIS_RUH_004506,2025-03-12,CUS_RUH_0097,SAL_RUH_001,VAN_RUH_001,False,High,4,True,3779.53,Full order confirmed.
VIS_RUH_004634,2025-03-12,CUS_RUH_0099,SAL_RUH_002,VAN_RUH_002,False,Low,1,False,0.0,Customer not available.
VIS_DMM_000296,2025-03-13,CUS_DMM_0008,SAL_DMM_003,VAN_DMM_003,False,High,4,True,12139.72,Client satisfied with delivery.
VIS_DMM_000680,2025-03-13,CUS_DMM_0016,SAL_DMM_003,VAN_DMM_003,False,High,4,True,4124.62,Client satisfied with delivery.
VIS_DMM_001316,2025-03-13,CUS_DMM_0029,SAL_DMM_001,VAN_DMM_001,False,Medium,2,True,745.18,Standard visit; order processed.
VIS_DMM_001388,2025-03-13,CUS_DMM_0031,SAL_DMM_002,VAN_DMM_002,False,High,4,False,0.0,Payment overdue; order withheld.
VIS_DMM_002805,2025-03-13,CUS_DMM_0058,SAL_DMM_003,VAN_DMM_003,False,Medium,2,True,802.39,Order placed successfully.
VIS_DMM_003135,2025-03-13,CUS_DMM_0066,SAL_DMM_001,VAN_DMM_001,True,Low,1,True,5044.89,Invoice issued.
VIS_DMM_003270,2025-03-13,CUS_DMM_0069,SAL_DMM_001,VAN_DMM_001,False,Low,1,True,6069.15,Client satisfied with delivery.
VIS_DMM_003682,2025-03-13,CUS_DMM_0077,SAL_DMM_002,VAN_DMM_002,False,Medium,2,False,0.0,No decision-maker present.
VIS_DMM_004027,2025-03-13,CUS_DMM_0084,SAL_DMM_001,VAN_DMM_001,False,Medium,3,True,5101.52,Client satisfied with delivery.
VIS_DMM_004164,2025-03-13,CUS_DMM_0087,SAL_DMM_001,VAN_DMM_001,False,Low,1,False,0.0,Customer not available.
VIS_DMM_004429,2025-03-13,CUS_DMM_0092,SAL_DMM_001,VAN_DMM_001,False,Low,2,True,719.46,Full order confirmed.
VIS_JED_000065,2025-03-13,CUS_JED_0003,SAL_JED_003,VAN_JED_003,False,Medium,2,True,1066.1,Paid on delivery.
VIS_JED_000175,2025-03-13,CUS_JED_0006,SAL_JED_002,VAN_JED_002,False,High,4,False,0.0,No decision-maker present.
VIS_JED_000430,2025-03-13,CUS_JED_0011,SAL_JED_003,VAN_JED_003,False,Medium,2,True,2801.28,Invoice issued.
VIS_JED_000745,2025-03-13,CUS_JED_0017,SAL_JED_002,VAN_JED_002,False,High,4,True,4497.35,Seasonal top-up order.
VIS_JED_000865,2025-03-13,CUS_JED_0019,SAL_JED_001,VAN_JED_001,False,High,4,True,2051.04,Standard visit; order processed.
VIS_JED_001186,2025-03-13,CUS_JED_0027,SAL_JED_003,VAN_JED_003,False,High,4,True,547.93,Standard visit; order processed.
VIS_JED_001313,2025-03-13,CUS_JED_0029,SAL_JED_002,VAN_JED_002,False,Medium,2,True,3692.53,Promotional items ordered.
VIS_JED_001899,2025-03-13,CUS_JED_0042,SAL_JED_003,VAN_JED_003,False,High,4,True,4303.33,Standard visit; order processed.
VIS_JED_002282,2025-03-13,CUS_JED_0050,SAL_JED_003,VAN_JED_003,False,High,3,False,0.0,Customer requested reschedule.
VIS_JED_002641,2025-03-13,CUS_JED_0057,SAL_JED_001,VAN_JED_001,False,High,4,True,8517.49,Paid on delivery.
VIS_JED_002974,2025-03-13,CUS_JED_0064,SAL_JED_003,VAN_JED_003,False,High,4,False,0.0,Customer not available.
VIS_JED_003415,2025-03-13,CUS_JED_0072,SAL_JED_001,VAN_JED_001,True,Medium,2,True,949.86,Client satisfied with delivery.
VIS_JED_003457,2025-03-13,CUS_JED_0073,SAL_JED_002,VAN_JED_002,False,Low,1,True,1423.18,Full order confirmed.
VIS_JED_003511,2025-03-13,CUS_JED_0075,SAL_JED_003,VAN_JED_003,False,Low,1,False,0.0,No decision-maker present.
VIS_JED_003890,2025-03-13,CUS_JED_0083,SAL_JED_002,VAN_JED_002,False,Low,1,False,0.0,Customer requested reschedule.
VIS_JED_004577,2025-03-13,CUS_JED_0098,SAL_JED_001,VAN_JED_001,False,Medium,3,True,319.58,Standard visit; order processed.
VIS_RUH_000550,2025-03-13,CUS_RUH_0011,SAL_RUH_002,VAN_RUH_002,False,High,3,True,14506.57,Standard visit; order processed.
VIS_RUH_001066,2025-03-13,CUS_RUH_0021,SAL_RUH_001,VAN_RUH_001,False,High,4,True,14933.06,Order placed successfully.
VIS_RUH_002697,2025-03-13,CUS_RUH_0057,SAL_RUH_001,VAN_RUH_001,False,High,4,True,11490.15,Client satisfied with delivery.
VIS_RUH_003103,2025-03-13,CUS_RUH_0066,SAL_RUH_002,VAN_RUH_002,False,Low,1,False,0.0,Credit limit exceeded.
VIS_RUH_003201,2025-03-13,CUS_RUH_0069,SAL_RUH_003,VAN_RUH_003,False,Medium,2,True,545.5,Full order confirmed.
VIS_RUH_003244,2025-03-13,CUS_RUH_0070,SAL_RUH_002,VAN_RUH_002,False,Medium,3,True,12039.53,Full order confirmed.
VIS_RUH_003869,2025-03-13,CUS_RUH_0082,SAL_RUH_001,VAN_RUH_001,False,High,4,True,13389.54,New SKUs added to order.
VIS_RUH_003933,2025-03-13,CUS_RUH_0083,SAL_RUH_002,VAN_RUH_002,False,Low,1,True,1317.52,Standard visit; order processed.
VIS_RUH_004116,2025-03-13,CUS_RUH_0088,SAL_RUH_003,VAN_RUH_003,False,Medium,3,True,776.13,Client satisfied with delivery.
VIS_RUH_004198,2025-03-13,CUS_RUH_0090,SAL_RUH_002,VAN_RUH_002,False,Low,1,True,547.08,Repeat order; no issues.
VIS_RUH_004231,2025-03-13,CUS_RUH_0091,SAL_RUH_001,VAN_RUH_001,False,Medium,2,False,0.0,Stock sufficient; no order needed.
VIS_DMM_000232,2025-03-15,CUS_DMM_0006,SAL_DMM_003,VAN_DMM_003,False,Low,1,False,0.0,Order cancelled by customer.
VIS_DMM_001262,2025-03-15,CUS_DMM_0028,SAL_DMM_001,VAN_DMM_001,True,Medium,3,True,594.97,Promotional items ordered.
VIS_DMM_002126,2025-03-15,CUS_DMM_0045,SAL_DMM_002,VAN_DMM_002,False,High,4,True,492.13,Paid on delivery.
VIS_DMM_003360,2025-03-15,CUS_DMM_0071,SAL_DMM_001,VAN_DMM_001,True,Medium,2,True,631.53,Full order confirmed.
VIS_DMM_003508,2025-03-15,CUS_DMM_0074,SAL_DMM_003,VAN_DMM_003,False,High,4,True,9679.37,Full order confirmed.
VIS_DMM_003572,2025-03-15,CUS_DMM_0075,SAL_DMM_003,VAN_DMM_003,False,High,3,True,3688.95,Seasonal top-up order.
VIS_DMM_003797,2025-03-15,CUS_DMM_0079,SAL_DMM_001,VAN_DMM_001,True,High,4,True,5306.42,Full order confirmed.
VIS_DMM_004259,2025-03-15,CUS_DMM_0089,SAL_DMM_003,VAN_DMM_003,False,High,3,True,14164.21,New SKUs added to order.
VIS_DMM_004315,2025-03-15,CUS_DMM_0090,SAL_DMM_003,VAN_DMM_003,False,High,4,True,4432.6,Standard visit; order processed.
VIS_DMM_004738,2025-03-15,CUS_DMM_0100,SAL_DMM_002,VAN_DMM_002,False,Low,1,True,536.71,Repeat order; no issues.
VIS_JED_000582,2025-03-15,CUS_JED_0014,SAL_JED_003,VAN_JED_003,False,High,4,False,0.0,No decision-maker present.
VIS_JED_000685,2025-03-15,CUS_JED_0016,SAL_JED_001,VAN_JED_001,False,Medium,3,True,1861.14,Invoice issued.
VIS_JED_002054,2025-03-15,CUS_JED_0046,SAL_JED_001,VAN_JED_001,True,High,4,False,0.0,Customer not available.
VIS_JED_002706,2025-03-15,CUS_JED_0058,SAL_JED_003,VAN_JED_003,False,Medium,3,True,4083.67,Full order confirmed.
VIS_JED_003654,2025-03-15,CUS_JED_0078,SAL_JED_001,VAN_JED_001,False,High,4,True,9649.13,Client satisfied with delivery.
VIS_JED_004117,2025-03-15,CUS_JED_0088,SAL_JED_002,VAN_JED_002,False,High,4,True,644.77,Order placed successfully.
VIS_RUH_000121,2025-03-15,CUS_RUH_0003,SAL_RUH_001,VAN_RUH_001,False,High,4,True,813.46,Paid on delivery.
VIS_RUH_000273,2025-03-15,CUS_RUH_0006,SAL_RUH_003,VAN_RUH_003,False,Medium,2,True,1117.68,New SKUs added to order.
VIS_RUH_000317,2025-03-15,CUS_RUH_0007,SAL_RUH_002,VAN_RUH_002,False,Medium,3,True,3699.75,Order placed successfully.
VIS_RUH_000658,2025-03-15,CUS_RUH_0013,SAL_RUH_002,VAN_RUH_002,True,High,3,True,5558.05,Paid on delivery.
VIS_RUH_001312,2025-03-15,CUS_RUH_0026,SAL_RUH_003,VAN_RUH_003,False,Medium,2,True,5043.94,Seasonal top-up order.
VIS_RUH_001461,2025-03-15,CUS_RUH_0029,SAL_RUH_002,VAN_RUH_002,True,High,4,True,533.14,Repeat order; no issues.
VIS_RUH_001615,2025-03-15,CUS_RUH_0032,SAL_RUH_003,VAN_RUH_003,False,Medium,2,True,15929.74,Standard visit; order processed.
VIS_RUH_002021,2025-03-15,CUS_RUH_0041,SAL_RUH_002,VAN_RUH_002,False,Low,1,False,0.0,Customer requested reschedule.
VIS_RUH_002101,2025-03-15,CUS_RUH_0044,SAL_RUH_001,VAN_RUH_001,False,Medium,2,False,0.0,Order cancelled by customer.
VIS_RUH_002299,2025-03-15,CUS_RUH_0048,SAL_RUH_002,VAN_RUH_002,False,Low,1,True,1629.59,Paid on delivery.
VIS_RUH_002512,2025-03-15,CUS_RUH_0053,SAL_RUH_001,VAN_RUH_001,False,Medium,3,False,0.0,Cold-chain issue; order deferred.
VIS_RUH_003676,2025-03-15,CUS_RUH_0079,SAL_RUH_001,VAN_RUH_001,False,High,4,False,0.0,Payment overdue; order withheld.
VIS_RUH_004004,2025-03-15,CUS_RUH_0085,SAL_RUH_003,VAN_RUH_003,False,Low,1,True,1033.19,Standard visit; order processed.
VIS_RUH_004571,2025-03-15,CUS_RUH_0098,SAL_RUH_003,VAN_RUH_003,False,High,4,True,10925.05,Repeat order; no issues.
VIS_DMM_000461,2025-03-16,CUS_DMM_0011,SAL_DMM_001,VAN_DMM_001,True,High,4,True,492.2,Repeat order; no issues.
VIS_DMM_000524,2025-03-16,CUS_DMM_0012,SAL_DMM_003,VAN_DMM_003,False,Medium,2,True,3828.85,Client satisfied with delivery.
VIS_DMM_001081,2025-03-16,CUS_DMM_0024,SAL_DMM_001,VAN_DMM_001,True,Low,1,True,1128.3,Promotional items ordered.
VIS_DMM_001116,2025-03-16,CUS_DMM_0025,SAL_DMM_003,VAN_DMM_003,False,High,4,True,4132.72,Seasonal top-up order.
VIS_DMM_001619,2025-03-16,CUS_DMM_0035,SAL_DMM_003,VAN_DMM_003,False,Medium,3,False,0.0,Stock sufficient; no order needed.
VIS_DMM_002384,2025-03-16,CUS_DMM_0050,SAL_DMM_001,VAN_DMM_001,True,Low,1,True,280.75,Standard visit; order processed.
VIS_DMM_002752,2025-03-16,CUS_DMM_0057,SAL_DMM_001,VAN_DMM_001,False,High,3,False,0.0,Order cancelled by customer.
VIS_DMM_002886,2025-03-16,CUS_DMM_0060,SAL_DMM_001,VAN_DMM_001,True,Medium,2,True,760.89,Seasonal top-up order.
VIS_DMM_003082,2025-03-16,CUS_DMM_0065,SAL_DMM_001,VAN_DMM_001,True,Medium,3,False,0.0,Shop closed at time of visit.
VIS_DMM_003403,2025-03-16,CUS_DMM_0072,SAL_DMM_002,VAN_DMM_002,False,High,4,True,2240.66,Order placed successfully.
VIS_DMM_004554,2025-03-16,CUS_DMM_0096,SAL_DMM_001,VAN_DMM_001,True,High,4,True,12343.47,Repeat order; no issues.
VIS_JED_000377,2025-03-16,CUS_JED_0010,SAL_JED_003,VAN_JED_003,False,Medium,3,False,0.0,No decision-maker present.
VIS_JED_001357,2025-03-16,CUS_JED_0030,SAL_JED_003,VAN_JED_003,False,High,4,True,3537.02,Full order confirmed.
VIS_JED_001529,2025-03-16,CUS_JED_0033,SAL_JED_001,VAN_JED_001,False,High,4,True,4158.39,Full order confirmed.
VIS_JED_001737,2025-03-16,CUS_JED_0038,SAL_JED_001,VAN_JED_001,True,Medium,2,True,955.7,Client satisfied with delivery.
VIS_JED_001962,2025-03-16,CUS_JED_0043,SAL_JED_002,VAN_JED_002,False,Low,1,True,3707.99,Repeat order; no issues.
VIS_JED_002119,2025-03-16,CUS_JED_0047,SAL_JED_003,VAN_JED_003,False,Medium,3,True,14605.69,Invoice issued.
VIS_JED_002224,2025-03-16,CUS_JED_0049,SAL_JED_002,VAN_JED_002,False,Medium,3,True,4828.9,Repeat order; no issues.
VIS_JED_002535,2025-03-16,CUS_JED_0055,SAL_JED_001,VAN_JED_001,True,High,4,True,11661.04,Client satisfied with delivery.
VIS_JED_003103,2025-03-16,CUS_JED_0066,SAL_JED_001,VAN_JED_001,False,High,4,True,1532.38,Standard visit; order processed.
VIS_JED_003166,2025-03-16,CUS_JED_0067,SAL_JED_001,VAN_JED_001,False,Low,1,True,331.53,Seasonal top-up order.
VIS_JED_003299,2025-03-16,CUS_JED_0070,SAL_JED_003,VAN_JED_003,False,Medium,3,True,521.31,Seasonal top-up order.
VIS_JED_004402,2025-03-16,CUS_JED_0094,SAL_JED_001,VAN_JED_001,True,Medium,3,True,3041.91,Client satisfied with delivery.
VIS_RUH_000604,2025-03-16,CUS_RUH_0012,SAL_RUH_002,VAN_RUH_002,False,Medium,3,True,1038.07,Paid on delivery.
VIS_RUH_000805,2025-03-16,CUS_RUH_0016,SAL_RUH_003,VAN_RUH_003,False,Low,1,True,682.16,Full order confirmed.
VIS_RUH_000831,2025-03-16,CUS_RUH_0017,SAL_RUH_002,VAN_RUH_002,True,High,4,True,14248.89,Paid on delivery.
VIS_RUH_001174,2025-03-16,CUS_RUH_0023,SAL_RUH_001,VAN_RUH_001,False,Medium,2,True,4407.28,Promotional items ordered.
VIS_RUH_001552,2025-03-16,CUS_RUH_0031,SAL_RUH_003,VAN_RUH_003,False,High,4,True,3716.35,Full order confirmed.
VIS_RUH_001831,2025-03-16,CUS_RUH_0037,SAL_RUH_002,VAN_RUH_002,False,Medium,3,True,972.75,Order placed successfully.
VIS_RUH_002211,2025-03-16,CUS_RUH_0046,SAL_RUH_001,VAN_RUH_001,False,High,4,True,7251.19,Paid on delivery.
VIS_RUH_003041,2025-03-16,CUS_RUH_0065,SAL_RUH_001,VAN_RUH_001,False,High,4,True,4076.0,Full order confirmed.
VIS_RUH_003299,2025-03-16,CUS_RUH_0071,SAL_RUH_003,VAN_RUH_003,False,High,3,True,3704.38,Promotional items ordered.
VIS_RUH_003418,2025-03-16,CUS_RUH_0073,SAL_RUH_002,VAN_RUH_002,False,Low,1,True,622.24,Promotional items ordered.
VIS_DMM_000037,2025-03-17,CUS_DMM_0002,SAL_DMM_001,VAN_DMM_001,False,High,3,False,0.0,Competitor promotion; no order.
VIS_DMM_000561,2025-03-17,CUS_DMM_0013,SAL_DMM_003,VAN_DMM_003,False,Low,1,True,4862.23,Invoice issued.
VIS_DMM_000744,2025-03-17,CUS_DMM_0017,SAL_DMM_002,VAN_DMM_002,False,High,4,True,811.16,Seasonal top-up order.
VIS_DMM_000877,2025-03-17,CUS_DMM_0020,SAL_DMM_001,VAN_DMM_001,False,High,4,True,2079.83,Seasonal top-up order.
VIS_DMM_001029,2025-03-17,CUS_DMM_0023,SAL_DMM_001,VAN_DMM_001,False,Medium,3,False,0.0,Order cancelled by customer.
VIS_DMM_001453,2025-03-17,CUS_DMM_0032,SAL_DMM_001,VAN_DMM_001,False,High,4,True,14478.98,Repeat order; no issues.
VIS_DMM_001677,2025-03-17,CUS_DMM_0036,SAL_DMM_001,VAN_DMM_001,True,Medium,3,True,16471.99,Paid on delivery.
VIS_DMM_001856,2025-03-17,CUS_DMM_0039,SAL_DMM_001,VAN_DMM_001,True,Low,1,True,915.49,Paid on delivery.
VIS_DMM_001884,2025-03-17,CUS_DMM_0040,SAL_DMM_003,VAN_DMM_003,False,High,3,False,0.0,Stock sufficient; no order needed.
VIS_DMM_001991,2025-03-17,CUS_DMM_0042,SAL_DMM_001,VAN_DMM_001,False,Medium,3,True,11202.68,Promotional items ordered.
VIS_DMM_002191,2025-03-17,CUS_DMM_0046,SAL_DMM_001,VAN_DMM_001,False,Medium,3,True,5307.01,Repeat order; no issues.
VIS_DMM_002480,2025-03-17,CUS_DMM_0052,SAL_DMM_003,VAN_DMM_003,False,High,4,True,4009.44,Client satisfied with delivery.
VIS_DMM_002978,2025-03-17,CUS_DMM_0062,SAL_DMM_001,VAN_DMM_001,True,Medium,2,True,14763.93,Seasonal top-up order.
VIS_DMM_003628,2025-03-17,CUS_DMM_0076,SAL_DMM_003,VAN_DMM_003,False,Medium,3,True,284.4,Seasonal top-up order.
VIS_DMM_004488,2025-03-17,CUS_DMM_0094,SAL_DMM_001,VAN_DMM_001,False,Low,1,False,0.0,Payment overdue; order withheld.
VIS_DMM_004518,2025-03-17,CUS_DMM_0095,SAL_DMM_002,VAN_DMM_002,False,Low,1,True,893.78,Paid on delivery.
VIS_JED_000240,2025-03-17,CUS_JED_0007,SAL_JED_001,VAN_JED_001,True,High,4,True,9817.62,New SKUs added to order.
VIS_JED_001005,2025-03-17,CUS_JED_0022,SAL_JED_002,VAN_JED_002,False,Medium,2,True,9024.9,Seasonal top-up order.
VIS_JED_001251,2025-03-17,CUS_JED_0028,SAL_JED_002,VAN_JED_002,False,High,4,True,3248.67,Promotional items ordered.
VIS_JED_001647,2025-03-17,CUS_JED_0036,SAL_JED_001,VAN_JED_001,True,Low,1,False,0.0,Credit limit exceeded.
VIS_JED_001779,2025-03-17,CUS_JED_0039,SAL_JED_001,VAN_JED_001,True,Medium,2,True,6339.65,Order placed successfully.
VIS_JED_002022,2025-03-17,CUS_JED_0045,SAL_JED_001,VAN_JED_001,True,Low,1,True,800.2,Order placed successfully.
VIS_JED_003945,2025-03-17,CUS_JED_0085,SAL_JED_001,VAN_JED_001,True,High,4,True,8611.22,New SKUs added to order.
VIS_JED_004222,2025-03-17,CUS_JED_0090,SAL_JED_001,VAN_JED_001,False,High,4,True,4649.72,Full order confirmed.
VIS_JED_004370,2025-03-17,CUS_JED_0093,SAL_JED_001,VAN_JED_001,False,Low,1,False,0.0,Cold-chain issue; order deferred.
VIS_JED_004500,2025-03-17,CUS_JED_0096,SAL_JED_001,VAN_JED_001,True,Medium,3,True,705.96,Paid on delivery.
VIS_JED_004628,2025-03-17,CUS_JED_0099,SAL_JED_001,VAN_JED_001,True,Low,1,False,0.0,Cold-chain issue; order deferred.
VIS_RUH_000371,2025-03-17,CUS_RUH_0008,SAL_RUH_002,VAN_RUH_002,False,High,4,False,0.0,Stock sufficient; no order needed.
VIS_RUH_000498,2025-03-17,CUS_RUH_0010,SAL_RUH_002,VAN_RUH_002,False,Medium,3,True,518.17,Client satisfied with delivery.
VIS_RUH_001655,2025-03-17,CUS_RUH_0033,SAL_RUH_002,VAN_RUH_002,True,Medium,3,True,774.88,Promotional items ordered.
VIS_RUH_002051,2025-03-17,CUS_RUH_0042,SAL_RUH_001,VAN_RUH_001,False,Low,1,True,1003.62,New SKUs added to order.
VIS_RUH_002458,2025-03-17,CUS_RUH_0052,SAL_RUH_003,VAN_RUH_003,False,Medium,3,True,1014.56,Seasonal top-up order.
VIS_RUH_002961,2025-03-17,CUS_RUH_0063,SAL_RUH_002,VAN_RUH_002,True,Medium,2,True,6309.88,Full order confirmed.
VIS_RUH_003356,2025-03-17,CUS_RUH_0072,SAL_RUH_002,VAN_RUH_002,False,High,4,True,1123.54,Order placed successfully.
VIS_RUH_003741,2025-03-17,CUS_RUH_0080,SAL_RUH_003,VAN_RUH_003,False,High,4,True,6190.24,Order placed successfully.
VIS_RUH_004042,2025-03-17,CUS_RUH_0086,SAL_RUH_001,VAN_RUH_001,False,Medium,3,False,0.0,Payment overdue; order withheld.
VIS_RUH_004267,2025-03-17,CUS_RUH_0092,SAL_RUH_001,VAN_RUH_001,False,Low,1,True,454.87,Full order confirmed.
VIS_DMM_000087,2025-03-18,CUS_DMM_0003,SAL_DMM_001,VAN_DMM_001,False,Low,1,False,0.0,Credit limit exceeded.
VIS_DMM_000171,2025-03-18,CUS_DMM_0005,SAL_DMM_002,VAN_DMM_002,False,High,4,True,5662.59,Paid on delivery.
VIS_DMM_000359,2025-03-18,CUS_DMM_0009,SAL_DMM_001,VAN_DMM_001,False,Low,1,True,643.82,Client satisfied with delivery.
VIS_DMM_000625,2025-03-18,CUS_DMM_0015,SAL_DMM_003,VAN_DMM_003,False,Medium,3,True,2840.5,Paid on delivery.
VIS_DMM_001231,2025-03-18,CUS_DMM_0027,SAL_DMM_003,VAN_DMM_003,False,Low,1,True,97.63,New SKUs added to order.
VIS_DMM_001555,2025-03-18,CUS_DMM_0034,SAL_DMM_001,VAN_DMM_001,True,High,4,True,5047.27,Standard visit; order processed.
VIS_DMM_001799,2025-03-18,CUS_DMM_0038,SAL_DMM_001,VAN_DMM_001,False,Medium,3,True,12237.44,Invoice issued.
VIS_DMM_001938,2025-03-18,CUS_DMM_0041,SAL_DMM_003,VAN_DMM_003,False,Medium,3,True,641.46,Seasonal top-up order.
VIS_DMM_002332,2025-03-18,CUS_DMM_0049,SAL_DMM_003,VAN_DMM_003,False,Medium,3,True,284.28,New SKUs added to order.
VIS_DMM_002607,2025-03-18,CUS_DMM_0054,SAL_DMM_001,VAN_DMM_001,True,Medium,2,True,4175.07,Order placed successfully.
VIS_DMM_002651,2025-03-18,CUS_DMM_0055,SAL_DMM_003,VAN_DMM_003,False,Medium,2,True,16146.18,Paid on delivery.
