customer_id,territory_id,last_successful_visit,recency,frequency,monetary,r_score,f_score,m_score,rfm_combined,seasonality_score,territory_score,locality_score,rating_score,final_customer_score,rfm_segment_final,customer_rank
CUS_JED_0015,TER_JED,2026-05-05,24.0,1.0,2276.37,0.5454545454545454,0.5,0.08316469888933256,0.3762064147812927,0.9867549668874173,0.0,0.9212547509067492,1.0,0.6386345310694171,Medium,33
CUS_JED_0042,TER_JED,2026-05-05,24.0,1.0,12058.04,0.5454545454545454,0.5,0.4405273596979084,0.4953273017174846,0.9867549668874173,0.0,0.6350055864028123,0.75,0.6326579693935004,Medium,34
CUS_JED_0034,TER_JED,2026-05-06,23.0,1.0,729.34,0.6363636363636364,0.5,0.026645642618706895,0.38766975966078104,0.9867549668874173,0.0,0.8124705740852842,1.0,0.632341451339066,Medium,35
CUS_JED_0041,TER_JED,2026-05-04,25.0,1.0,600.97,0.45454545454545453,0.5,0.021955784468922976,0.32550041300479254,0.9870309050772627,0.0,1.0,1.0,0.6263094367250958,Medium,36
CUS_JED_0099,TER_JED,2026-05-04,25.0,1.0,4915.93,0.45454545454545453,0.5,0.17959814889979953,0.3780478678150847,0.9870309050772627,0.0,1.0,0.75,0.6223284186492126,Medium,37
CUS_JED_0040,TER_JED,2026-05-10,19.0,2.0,1132.58,1.0,1.0,0.041377576873742085,0.6804591922912473,1.0,0.0,0.0,0.5,0.622183676916499,Medium,38
CUS_JED_0036,TER_JED,2026-05-07,22.0,2.0,1023.62,0.7272727272727273,1.0,0.0373968419356689,0.5882231897361321,0.9867549668874173,0.0,0.6350055864028123,0.25,0.6198163246009593,Medium,39
CUS_JED_0043,TER_JED,2026-05-04,25.0,1.0,3475.33,0.45454545454545453,0.5,0.12696739677252122,0.3605042837726586,0.9870309050772627,0.0,1.0,0.75,0.6153109850322422,Medium,40
CUS_JED_0080,TER_JED,2026-05-05,24.0,1.0,4072.14,0.5454545454545454,0.5,0.1487712001718555,0.39807524854213366,0.9867549668874173,0.0,0.8124705740852842,0.75,0.6115036468916071,Medium,41
CUS_JED_0072,TER_JED,2026-05-05,24.0,1.0,872.94,0.5454545454545454,0.5,0.03189191223239367,0.3591154858956464,0.9867549668874173,0.0,0.8124705740852842,0.75,0.5959197418330122,Medium,42
CUS_JED_0094,TER_JED,2026-05-04,25.0,1.0,1730.6,0.45454545454545453,0.5,0.06322558630533653,0.3392570136169304,0.9870309050772627,0.0,0.6350055864028123,1.0,0.5953126356102322,Medium,43
CUS_JED_0009,TER_JED,2026-05-04,25.0,1.0,948.47,0.45454545454545453,0.5,0.03465131852711346,0.329732257690856,0.9870309050772627,0.0,0.9212547509067492,0.75,0.595127649690196,Medium,44
CUS_JED_0091,TER_JED,2026-05-07,22.0,2.0,730.69,0.7272727272727273,1.0,0.026694963398501307,0.5846558968904095,0.9867549668874173,0.0,0.6350055864028123,0.0,0.5933894074626702,Medium,45
CUS_JED_0087,TER_JED,2026-05-06,23.0,1.0,499.17,0.6363636363636364,0.5,0.018236632333314944,0.3848667562323171,0.9867549668874173,0.0,0.6350055864028123,0.75,0.5884737511994333,Medium,46
CUS_JED_0055,TER_JED,2026-05-07,22.0,2.0,1161.35,0.7272727272727273,1.0,0.04242865749202738,0.5899004615882516,0.9867549668874173,0.0,0.0,0.5,0.5819866747015259,Medium,47
CUS_JED_0060,TER_JED,2026-05-06,23.0,1.0,498.55,0.6363636363636364,0.5,0.018213981308520474,0.3848592058907189,0.9867549668874173,0.0,0.8124705740852842,0.5,0.5812172298310412,Medium,48
CUS_JED_0031,TER_JED,2026-05-05,24.0,1.0,4127.87,0.5454545454545454,0.5,0.15080723502959062,0.39875392682804534,0.9867549668874173,0.0,0.8124705740852842,0.25,0.5617751182059718,Medium,49
CUS_JED_0085,TER_JED,2026-05-04,25.0,1.0,4348.68,0.45454545454545453,0.5,0.15887428790840802,0.3711399141512875,0.9870309050772627,0.0,0.8124705740852842,0.25,0.5508122945922223,Medium,50
CUS_JED_0014,TER_JED,2026-05-05,24.0,1.0,759.6,0.5454545454545454,0.5,0.027751158764320834,0.3577352347396221,0.9867549668874173,0.0,0.0,1.0,0.539120583962074,Medium,51
CUS_JED_0011,TER_JED,2026-05-03,26.0,1.0,19422.01,0.36363636363636365,0.5,0.7095619839813413,0.5243994492059016,0.5132450331125827,0.0,1.0,0.75,0.5387332896161354,Medium,52
CUS_JED_0092,TER_JED,2026-05-06,23.0,1.0,536.92,0.6363636363636364,0.5,0.019615787472010454,0.38532647461188224,0.9867549668874173,0.0,0.6350055864028123,0.25,0.5386576385512594,Medium,53
CUS_JED_0002,TER_JED,2026-05-10,19.0,1.0,407.99,1.0,0.5,0.014905470332089596,0.5049684901106966,0.5132450331125827,0.0,0.6350055864028123,1.0,0.5194614646183346,Medium,54
CUS_JED_0074,TER_JED,2026-05-04,25.0,1.0,3576.38,0.45454545454545453,0.5,0.13065914847491014,0.3617348676734549,0.9870309050772627,0.0,0.0,0.75,0.5158032185925607,Medium,55
CUS_JED_0019,TER_JED,2026-05-04,25.0,1.0,2748.42,0.45454545454545453,0.5,0.10041053155744427,0.3516519953676329,0.9870309050772627,0.0,0.0,0.75,0.511770069670232,Medium,56
CUS_JED_0056,TER_JED,2026-05-09,20.0,1.0,703.91,0.9090909090909091,0.5,0.02571658526302406,0.47826916478464443,0.5132450331125827,0.0,0.8124705740852842,0.75,0.501528233256161,Medium,57
CUS_JED_0012,TER_JED,2026-05-03,26.0,1.0,672.12,0.36363636363636365,0.5,0.024555172233643126,0.29606384529000224,0.5132450331125827,0.0,1.0,1.0,0.4723990480497757,Medium,58
CUS_JED_0079,TER_JED,2026-05-02,27.0,1.0,4229.41,0.2727272727272727,0.5,0.15451688834834937,0.3090813870252074,0.5132450331125827,0.0,0.8124705740852842,1.0,0.45885312215238616,Medium,59
CUS_JED_0081,TER_JED,2026-05-02,27.0,1.0,1957.29,0.2727272727272727,0.5,0.07150745858059179,0.2814115771026215,0.5132450331125827,0.0,0.9212547509067492,1.0,0.4586636158654983,Medium,60
CUS_JED_0064,TER_JED,2026-05-10,19.0,1.0,175.83,1.0,0.5,0.00642375756388959,0.5021412525212966,0.5132450331125827,0.0,0.0,0.75,0.4298300109422935,Medium,61
CUS_JED_0071,TER_JED,2026-05-03,26.0,1.0,432.78,0.36363636363636365,0.5,0.01581114598475878,0.2931491698737075,0.5132450331125827,0.0,0.8124705740852842,0.75,0.4274802352917863,Medium,62
CUS_JED_0051,TER_JED,2026-05-10,19.0,1.0,1541.58,1.0,0.5,0.05631994645590009,0.5187733154853,0.5132450331125827,0.0,0.6350055864028123,0.0,0.4249833947681761,Medium,63
CUS_JED_0003,TER_JED,2026-05-03,26.0,1.0,1648.64,0.36363636363636365,0.5,0.06023126696315153,0.30795587686650505,0.5132450331125827,0.0,0.6350055864028123,0.5,0.3906564193206581,Low,64
CUS_JED_0048,TER_JED,2026-05-03,26.0,1.0,2139.4,0.36363636363636365,0.5,0.07816064910530278,0.31393233758055544,0.5132450331125827,0.0,0.0,0.75,0.354546444965997,Low,65
CUS_JED_0089,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.75,0.325,Low,66
CUS_JED_0098,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.75,0.325,Low,66
CUS_JED_0070,TER_JED,2026-05-03,26.0,1.0,417.38,0.36363636363636365,0.5,0.01524852375599293,0.29296162913078555,0.5132450331125827,0.0,0.0,0.5,0.32115816158608906,Low,67
CUS_JED_0063,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.9212547509067492,0.75,0.3171254750906749,Low,68
CUS_JED_0069,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.9212547509067492,0.75,0.3171254750906749,Low,68
CUS_JED_0013,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.3,Low,69
CUS_JED_0017,TER_JED,2026-04-30,29.0,1.0,4649.35,0.09090909090909091,0.5,0.1698589389163969,0.25358934327516264,0.013245033112582781,0.0,0.9212547509067492,1.0,0.29753472233451483,Low,70
CUS_JED_0026,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6350055864028123,0.75,0.28850055864028123,Low,71
CUS_JED_0068,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6350055864028123,0.75,0.28850055864028123,Low,71
CUS_JED_0078,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.8124705740852842,0.5,0.2812470574085284,Low,72
CUS_JED_0033,TER_JED,2026-04-30,29.0,1.0,724.38,0.09090909090909091,0.5,0.02646443442035114,0.20579117510981404,0.013245033112582781,0.0,0.9212547509067492,1.0,0.2784154550683754,Low,73
CUS_JED_0097,TER_JED,2026-04-30,29.0,1.0,988.7,0.09090909090909091,0.5,0.036121077764986846,0.2090100562246926,0.013245033112582781,0.0,0.9212547509067492,0.5,0.22970300751432682,Low,74
CUS_JED_0025,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6350055864028123,0.0,0.21350055864028122,Low,75
CUS_JED_0039,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,1.0,1.0,0.20397350993377483,Low,76
CUS_JED_0058,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,1.0,1.0,0.20397350993377483,Low,76
CUS_JED_0096,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026490066225165563,0.0,1.0,0.75,0.1829470198675497,Low,77
CUS_JED_0016,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,1.0,0.75,0.17897350993377487,Low,78
CUS_JED_0100,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,1.0,0.75,0.17897350993377487,Low,78
CUS_JED_0045,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026490066225165563,0.0,0.6350055864028123,1.0,0.17144757850783093,Low,79
CUS_JED_0007,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,0.6350055864028123,1.0,0.16747406857405608,Low,80
CUS_JED_0066,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013520971302428257,0.0,0.8124705740852842,0.75,0.16030334879925692,Low,81
CUS_JED_0062,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,0.8124705740852842,0.75,0.16022056734230328,Low,82
CUS_JED_0035,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,0.0,1.0,0.10397350993377484,Low,83
CUS_JED_0046,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,0.0,1.0,0.10397350993377484,Low,83
CUS_JED_0054,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,0.0,1.0,0.10397350993377484,Low,83
CUS_JED_0001,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026490066225165563,0.0,0.6350055864028123,0.25,0.09644757850783092,Low,84
CUS_JED_0038,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,0.8124705740852842,0.0,0.08522056734230327,Low,85
CUS_JED_0044,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,0.8124705740852842,0.0,0.08522056734230327,Low,85
CUS_JED_0057,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026490066225165563,0.0,0.0,0.75,0.08294701986754968,Low,86
CUS_JED_0008,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013520971302428257,0.0,0.0,0.75,0.07905629139072849,Low,87
CUS_JED_0023,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013520971302428257,0.0,0.0,0.75,0.07905629139072849,Low,87
CUS_JED_0032,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,0.0,0.75,0.07897350993377485,Low,88
CUS_JED_0076,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026490066225165563,0.0,0.0,0.5,0.05794701986754967,Low,89
CUS_JED_0090,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026490066225165563,0.0,0.0,0.5,0.05794701986754967,Low,89
CUS_JED_0049,TER_JED,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013520971302428257,0.0,0.0,0.5,0.054056291390728484,Low,90
CUS_RUH_0090,TER_RUH,2026-05-10,19.0,2.0,30656.04,1.0,1.0,0.8481658879280388,0.9493886293093463,1.0,1.0,1.0,1.0,0.9797554517237385,High,1
CUS_RUH_0035,TER_RUH,2026-05-10,19.0,2.0,33965.71,1.0,1.0,0.9397350923751492,0.979911697458383,1.0,1.0,1.0,0.75,0.9669646789833533,High,2
CUS_RUH_0077,TER_RUH,2026-05-09,20.0,2.0,36143.92,0.9090909090909091,1.0,1.0,0.9696969696969697,1.0,1.0,0.6576345450266408,0.75,0.928642242381452,High,3
CUS_RUH_0052,TER_RUH,2026-05-09,20.0,2.0,22074.61,0.9090909090909091,1.0,0.6107420003142991,0.8399443031350694,1.0,1.0,0.7753566244528488,1.0,0.9135133836993127,High,4
CUS_RUH_0037,TER_RUH,2026-05-10,19.0,2.0,26272.65,1.0,1.0,0.7268898890878467,0.9089632963626156,1.0,1.0,0.6576345450266408,0.75,0.9043487730477102,High,5
CUS_RUH_0066,TER_RUH,2026-05-09,20.0,2.0,13126.7,0.9090909090909091,1.0,0.3631786480271094,0.7574231857060062,1.0,1.0,1.0,1.0,0.9029692742824024,High,6
CUS_RUH_0096,TER_RUH,2026-05-09,20.0,2.0,28244.760000000002,0.9090909090909091,1.0,0.781452592856558,0.896847833982489,1.0,1.0,0.7753566244528488,0.5,0.8862747960382805,High,7
CUS_RUH_0041,TER_RUH,2026-05-10,19.0,2.0,19970.32,1.0,1.0,0.5525222499385789,0.8508407499795263,1.0,1.0,0.7753566244528488,0.5,0.8678719624370954,High,8
CUS_RUH_0004,TER_RUH,2026-05-10,19.0,2.0,22314.88,1.0,1.0,0.6173895913890912,0.8724631971296971,1.0,1.0,0.7753566244528488,0.25,0.8515209412971637,High,9
CUS_RUH_0013,TER_RUH,2026-05-07,22.0,2.0,16993.89,0.7272727272727273,1.0,0.47017285341490356,0.7324818602292104,0.9867549668874173,1.0,0.7753566244528488,0.75,0.841554896603194,High,10
CUS_RUH_0011,TER_RUH,2026-05-07,22.0,2.0,905.5899999999999,0.7272727272727273,1.0,0.02505511300379151,0.5841092800921729,0.9867549668874173,1.0,1.0,1.0,0.8296702021030943,High,11
CUS_RUH_0027,TER_RUH,2026-05-10,19.0,2.0,9112.94,1.0,1.0,0.25212926544768804,0.7507097551492293,1.0,1.0,0.7753566244528488,0.5,0.8278195645049766,High,12
CUS_RUH_0016,TER_RUH,2026-05-09,20.0,2.0,1379.28,0.9090909090909091,1.0,0.03816077503491597,0.6490838947086084,1.0,1.0,0.6576345450266408,1.0,0.8253970123861074,High,13
CUS_RUH_0029,TER_RUH,2026-05-10,19.0,2.0,8256.13,1.0,1.0,0.2284237570246946,0.7428079190082316,1.0,1.0,1.0,0.25,0.8221231676032926,High,14
CUS_RUH_0039,TER_RUH,2026-05-10,19.0,2.0,1800.71,1.0,1.0,0.049820550731630664,0.6832735169105435,1.0,1.0,0.6576345450266408,0.75,0.8140728612668815,High,15
CUS_RUH_0070,TER_RUH,2026-05-09,20.0,2.0,1567.32,0.9090909090909091,1.0,0.04336330979041565,0.6508180729604416,1.0,1.0,1.0,0.5,0.8103272291841767,High,16
CUS_RUH_0067,TER_RUH,2026-05-06,23.0,1.0,16388.61,0.6363636363636364,0.5,0.4534264684074113,0.5299300349236825,0.9867549668874173,1.0,1.0,1.0,0.8079985040356982,High,17
CUS_RUH_0065,TER_RUH,2026-05-09,20.0,2.0,1224.17,0.9090909090909091,1.0,0.033869320206552034,0.6476534097658204,1.0,1.0,0.6576345450266408,0.75,0.7998248184089922,High,18
CUS_RUH_0054,TER_RUH,2026-05-09,20.0,2.0,8851.32,0.9090909090909091,1.0,0.2448909802810542,0.7179939631239879,1.0,1.0,1.0,0.0,0.7871975852495952,High,19
CUS_RUH_0024,TER_RUH,2026-05-10,19.0,2.0,7096.85,1.0,1.0,0.19634975951695335,0.7321165865056511,1.0,1.0,0.11565445610883368,0.75,0.7794120802131439,High,20
CUS_RUH_0059,TER_RUH,2026-05-07,22.0,2.0,6495.6,0.7272727272727273,1.0,0.1797148732068907,0.635662533493206,0.9867549668874173,1.0,0.7753566244528488,0.5,0.7778271659087925,High,21
CUS_RUH_0032,TER_RUH,2026-05-04,25.0,1.0,12804.4,0.45454545454545453,0.5,0.35426151894979846,0.43626899116508433,0.9870309050772627,1.0,1.0,1.0,0.7706168679892125,High,22
CUS_RUH_0088,TER_RUH,2026-05-07,22.0,2.0,7068.65,0.7272727272727273,1.0,0.19556954530665185,0.6409474241931264,0.9867549668874173,1.0,0.6576345450266408,0.5,0.7681689142461399,High,23
CUS_RUH_0034,TER_RUH,2026-05-10,19.0,2.0,5551.46,1.0,1.0,0.1535931907773147,0.7178643969257715,1.0,1.0,0.0,0.75,0.7621457587703087,High,24
CUS_RUH_0022,TER_RUH,2026-05-07,22.0,2.0,1516.7,0.7272727272727273,1.0,0.04196279761575391,0.5897451749628271,0.9867549668874173,1.0,0.7753566244528488,0.5,0.7594602224966409,High,25
CUS_RUH_0025,TER_RUH,2026-05-10,19.0,2.0,6462.09,1.0,1.0,0.17878774632081967,0.7262625821069398,1.0,1.0,0.11565445610883368,0.5,0.7520704784536593,High,26
CUS_RUH_0081,TER_RUH,2026-05-09,20.0,2.0,1135.84,0.9090909090909091,1.0,0.03142547902939139,0.6468387960401002,1.0,1.0,0.11565445610883368,0.75,0.7453009640269235,High,27
CUS_RUH_0046,TER_RUH,2026-05-05,24.0,1.0,733.98,0.5454545454545454,0.5,0.020307149860889467,0.3552538984384783,0.9867549668874173,1.0,1.0,1.0,0.7381280494416165,High,28
CUS_RUH_0019,TER_RUH,2026-05-06,23.0,1.0,3706.44,0.6363636363636364,0.5,0.1025467077173699,0.4129701146936687,0.9867549668874173,1.0,1.0,0.75,0.7362145359436927,High,29
CUS_RUH_0018,TER_RUH,2026-05-07,22.0,2.0,1724.6,0.7272727272727273,1.0,0.047714802378933996,0.5916625098838871,0.9867549668874173,1.0,0.0,1.0,0.73269149401978,High,30
CUS_RUH_0063,TER_RUH,2026-05-06,23.0,1.0,841.72,0.6363636363636364,0.5,0.023288010818970386,0.3865505490608689,0.9867549668874173,1.0,1.0,0.75,0.7256467096905728,High,31
CUS_RUH_0082,TER_RUH,2026-05-07,22.0,2.0,1431.46,0.7272727272727273,1.0,0.0396044479956795,0.5889590584228023,0.9867549668874173,1.0,0.6576345450266408,0.25,0.7223735679380102,High,32
CUS_RUH_0078,TER_RUH,2026-05-07,22.0,2.0,2074.36,0.7272727272727273,1.0,0.05739167196031864,0.594888133077682,0.9867549668874173,1.0,0.11565445610883368,0.75,0.7205471889081814,High,33
CUS_RUH_0064,TER_RUH,2026-05-05,24.0,1.0,2046.59,0.5454545454545454,0.5,0.05662335463336572,0.36735930002930367,0.9867549668874173,1.0,1.0,0.75,0.7179702100779466,High,34
CUS_RUH_0058,TER_RUH,2026-05-07,22.0,2.0,1315.4099999999999,0.7272727272727273,1.0,0.036393672850094844,0.5878888000409407,0.9867549668874173,1.0,0.11565445610883368,0.75,0.7177474556934849,High,35
CUS_RUH_0007,TER_RUH,2026-05-06,23.0,1.0,703.07,0.6363636363636364,0.5,0.019451957618321424,0.38527186466065255,0.9867549668874173,1.0,0.6576345450266408,1.0,0.7158986904331502,High,36
CUS_RUH_0100,TER_RUH,2026-05-05,24.0,1.0,668.97,0.5454545454545454,0.5,0.018508507101609346,0.3546543508520516,0.9867549668874173,1.0,1.0,0.75,0.7128882304070459,High,37
CUS_RUH_0038,TER_RUH,2026-05-04,25.0,1.0,12478.32,0.45454545454545453,0.5,0.3452398079677025,0.43326175417105234,0.9870309050772627,1.0,0.6576345450266408,0.75,0.7101774276942638,High,38
CUS_RUH_0092,TER_RUH,2026-05-10,19.0,1.0,14585.96,1.0,0.5,0.4035522433648591,0.634517414454953,0.5132450331125827,1.0,1.0,1.0,0.707780475715756,High,39
CUS_RUH_0051,TER_RUH,2026-05-07,22.0,2.0,4481.51,0.7272727272727273,1.0,0.12399070161731214,0.6170878096300131,0.9867549668874173,1.0,0.11565445610883368,0.5,0.7044270595291138,High,40
CUS_RUH_0049,TER_RUH,2026-05-06,23.0,1.0,10961.81,0.6363636363636364,0.5,0.30328226711435835,0.47988196782599823,0.9867549668874173,1.0,0.6576345450266408,0.5,0.7037427316992886,High,41
CUS_RUH_0020,TER_RUH,2026-05-04,25.0,1.0,1001.68,0.45454545454545453,0.5,0.02771365142463795,0.32741970199003084,0.9870309050772627,1.0,1.0,0.75,0.7020771523191911,High,42
CUS_RUH_0053,TER_RUH,2026-05-06,23.0,1.0,10356.74,0.6363636363636364,0.5,0.2865416922126875,0.47430177619210795,0.9867549668874173,1.0,0.6576345450266408,0.5,0.7015106550457325,High,43
CUS_RUH_0008,TER_RUH,2026-05-06,23.0,1.0,4476.21,0.6363636363636364,0.5,0.12384406561324837,0.4200692339922949,0.9867549668874173,1.0,0.7753566244528488,0.5,0.691589846108428,Medium,44
CUS_RUH_0083,TER_RUH,2026-05-06,23.0,1.0,4302.39,0.6363636363636364,0.5,0.11903495802336882,0.41846619812900165,0.9867549668874173,1.0,0.7753566244528488,0.5,0.6909486317631107,Medium,45
CUS_RUH_0009,TER_RUH,2026-05-07,22.0,2.0,1584.83,0.7272727272727273,1.0,0.0438477619472376,0.5903734964066549,0.9867549668874173,1.0,0.0,0.5,0.6821758886288872,Medium,46
CUS_RUH_0093,TER_RUH,2026-05-05,24.0,1.0,11784.38,0.5454545454545454,0.5,0.32604045161675876,0.45716499902376806,0.9867549668874173,1.0,0.7753566244528488,0.25,0.6814281521210173,Medium,47
CUS_RUH_0002,TER_RUH,2026-05-05,24.0,1.0,3457.01,0.5454545454545454,0.5,0.09564568536008271,0.38036674360487605,0.9867549668874173,1.0,0.7753566244528488,0.5,0.6757088499534605,Medium,48
CUS_RUH_0014,TER_RUH,2026-05-10,19.0,2.0,2018.6100000000001,1.0,1.0,0.05584922720059142,0.6852830757335305,1.0,1.0,0.0,0.0,0.6741132302934122,Medium,49
CUS_RUH_0091,TER_RUH,2026-05-05,24.0,1.0,6878.18,0.5454545454545454,0.5,0.1902997793266475,0.4119181082603976,0.9867549668874173,1.0,0.11565445610883368,1.0,0.6723591789812675,Medium,50
CUS_RUH_0010,TER_RUH,2026-05-04,25.0,1.0,3308.07,0.45454545454545453,0.5,0.09152493697418543,0.3486901305065467,0.9870309050772627,1.0,1.0,0.25,0.6605853237257975,Medium,51
CUS_RUH_0044,TER_RUH,2026-05-05,24.0,1.0,720.1,0.5454545454545454,0.5,0.0199231295332659,0.3551258916626037,0.9867549668874173,1.0,0.11565445610883368,1.0,0.64964229234215,Medium,52
CUS_RUH_0042,TER_RUH,2026-05-07,22.0,2.0,1613.22,0.7272727272727273,1.0,0.04463323291994892,0.5906353200642255,0.9867549668874173,1.0,0.11565445610883368,0.0,0.6438460637027987,Medium,53
CUS_RUH_0001,TER_RUH,2026-05-05,24.0,1.0,333.75,0.5454545454545454,0.5,0.009233918180429793,0.3515628212116584,0.9867549668874173,1.0,0.7753566244528488,0.25,0.6391872809961734,Medium,54
CUS_RUH_0043,TER_RUH,2026-05-06,23.0,1.0,2940.76,0.6363636363636364,0.5,0.08136250854915572,0.4059087149709306,0.9867549668874173,1.0,0.0,0.75,0.6333899760545973,Medium,55
CUS_RUH_0048,TER_RUH,2026-05-06,23.0,1.0,1156.39,0.6363636363636364,0.5,0.03199403938477067,0.3894525585828023,0.9867549668874173,1.0,0.0,0.75,0.626807513499346,Medium,56
CUS_RUH_0069,TER_RUH,2026-05-05,24.0,1.0,1161.38,0.5454545454545454,0.5,0.03213209856595522,0.35919554800683356,0.9867549668874173,1.0,0.7753566244528488,0.0,0.6172403717142435,Medium,57
CUS_RUH_0060,TER_RUH,2026-05-05,24.0,1.0,601.41,0.5454545454545454,0.5,0.01663931305735515,0.35403128617063356,0.9867549668874173,1.0,0.0,0.75,0.6126390045344785,Medium,58
CUS_RUH_0072,TER_RUH,2026-05-04,25.0,1.0,605.94,0.45454545454545453,0.5,0.016764645340073797,0.3237700332951761,0.9870309050772627,1.0,0.11565445610883368,0.75,0.6121827304521326,Medium,59
CUS_RUH_0005,TER_RUH,2026-05-05,24.0,1.0,3929.34,0.5454545454545454,0.5,0.10871372003922099,0.3847227551645888,0.9867549668874173,1.0,0.11565445610883368,0.5,0.611481037742944,Medium,60
CUS_RUH_0012,TER_RUH,2026-05-04,25.0,1.0,799.69,0.45454545454545453,0.5,0.02212515963957424,0.3255568713950096,0.9870309050772627,1.0,0.0,0.75,0.6013320200811827,Medium,61
CUS_RUH_0023,TER_RUH,2026-05-07,22.0,1.0,1136.02,0.7272727272727273,0.5,0.03143045912009544,0.41956772879760756,0.9867549668874173,1.0,0.11565445610883368,0.25,0.6004190271961516,Medium,62
CUS_RUH_0094,TER_RUH,2026-05-04,25.0,1.0,290.25,0.45454545454545453,0.5,0.008030396260283887,0.32085861693524614,0.9870309050772627,1.0,0.0,0.75,0.5994527182972773,Medium,63
CUS_RUH_0073,TER_RUH,2026-05-06,23.0,1.0,3504.05,0.6363636363636364,0.5,0.09694714906407496,0.4111035951425704,0.9867549668874173,1.0,0.11565445610883368,0.25,0.5970333737341367,Medium,64
CUS_RUH_0021,TER_RUH,2026-05-05,24.0,1.0,8202.4,0.5454545454545454,0.5,0.2269371999495351,0.42413058180136015,0.9867549668874173,1.0,0.0,0.25,0.5906787227867693,Medium,65
CUS_RUH_0086,TER_RUH,2026-05-04,25.0,1.0,836.05,0.45454545454545453,0.5,0.023131137961792746,0.32589219750241577,0.9870309050772627,1.0,0.11565445610883368,0.5,0.5880315961350285,Medium,66
CUS_RUH_0017,TER_RUH,2026-05-06,23.0,1.0,4074.78,0.6363636363636364,0.5,0.11273763332809503,0.41636708989724375,0.9867549668874173,1.0,0.0,0.25,0.5875733260251227,Medium,67
CUS_RUH_0061,TER_RUH,2026-05-04,25.0,1.0,1146.96,0.45454545454545453,0.5,0.031733137966219495,0.3287595308372247,0.9870309050772627,1.0,0.0,0.5,0.5776130838580688,Medium,68
CUS_RUH_0075,TER_RUH,2026-05-06,23.0,1.0,936.72,0.6363636363636364,0.5,0.02591639202388673,0.3874266761291743,0.9867549668874173,1.0,0.0,0.25,0.575997160517895,Medium,69
CUS_RUH_0068,TER_RUH,2026-05-10,19.0,1.0,302.19,1.0,0.5,0.008360742276986004,0.5027869140923287,0.5132450331125827,1.0,0.6576345450266408,0.5,0.5708517300733704,Medium,70
CUS_RUH_0003,TER_RUH,2026-05-10,19.0,1.0,1197.47,1.0,0.5,0.033130606752117646,0.5110435355840391,0.5132450331125827,1.0,0.11565445610883368,1.0,0.5699563697782738,Medium,71
CUS_RUH_0057,TER_RUH,2026-05-03,26.0,1.0,1056.67,0.36363636363636365,0.5,0.029235069134725844,0.2976238109236965,0.5132450331125827,1.0,0.7753566244528488,1.0,0.5505586967485383,Medium,72
