visit_id,visit_date,customer_id,sales_id,van_id,successful_visit,transaction_amount,notes
VIS_DMM_000538,2025-06-22,CUS_DMM_0012,SAL_DMM_001,VAN_DMM_001,True,15941.6,Standard visit; order processed.
VIS_DMM_000782,2025-06-22,CUS_DMM_0017,SAL_DMM_002,VAN_DMM_002,True,277.32,Promotional items ordered.
VIS_DMM_001027,2025-06-22,CUS_DMM_0022,SAL_DMM_001,VAN_DMM_001,False,0.0,Customer requested reschedule.
VIS_DMM_001271,2025-06-22,CUS_DMM_0027,SAL_DMM_002,VAN_DMM_002,True,602.02,Repeat order; no issues.
VIS_DMM_001901,2025-06-22,CUS_DMM_0040,SAL_DMM_001,VAN_DMM_001,True,13815.62,Paid on delivery.
VIS_DMM_002095,2025-06-22,CUS_DMM_0044,SAL_DMM_002,VAN_DMM_002,True,988.28,Invoice issued.
VIS_DMM_002388,2025-06-22,CUS_DMM_0050,SAL_DMM_001,VAN_DMM_001,False,0.0,Shop closed at time of visit.
VIS_DMM_002681,2025-06-22,CUS_DMM_0056,SAL_DMM_003,VAN_DMM_003,True,17960.55,New SKUs added to order.
VIS_DMM_002730,2025-06-22,CUS_DMM_0057,SAL_DMM_003,VAN_DMM_003,True,10635.63,Promotional items ordered.
VIS_DMM_003070,2025-06-22,CUS_DMM_0064,SAL_DMM_001,VAN_DMM_001,True,1066.54,New SKUs added to order.
VIS_DMM_003119,2025-06-22,CUS_DMM_0065,SAL_DMM_001,VAN_DMM_001,True,732.33,Repeat order; no issues.
VIS_DMM_003217,2025-06-22,CUS_DMM_0067,SAL_DMM_001,VAN_DMM_001,True,12837.4,Invoice issued.
VIS_DMM_003752,2025-06-22,CUS_DMM_0078,SAL_DMM_002,VAN_DMM_002,True,4756.35,Repeat order; no issues.
VIS_DMM_003801,2025-06-22,CUS_DMM_0079,SAL_DMM_002,VAN_DMM_002,True,3487.75,Client satisfied with delivery.
VIS_DMM_003947,2025-06-22,CUS_DMM_0082,SAL_DMM_003,VAN_DMM_003,True,1841.88,Order placed successfully.
VIS_DMM_003996,2025-06-22,CUS_DMM_0083,SAL_DMM_001,VAN_DMM_001,True,2152.5,Seasonal top-up order.
VIS_JED_000003,2025-06-22,CUS_JED_0001,SAL_JED_001,VAN_JED_001,True,1178.33,Standard visit; order processed.
VIS_JED_000052,2025-06-22,CUS_JED_0002,SAL_JED_002,VAN_JED_002,True,758.22,Invoice issued.
VIS_JED_000101,2025-06-22,CUS_JED_0003,SAL_JED_003,VAN_JED_003,False,0.0,Credit limit exceeded.
VIS_JED_000442,2025-06-22,CUS_JED_0010,SAL_JED_002,VAN_JED_002,True,11400.24,New SKUs added to order.
VIS_JED_000491,2025-06-22,CUS_JED_0011,SAL_JED_003,VAN_JED_003,True,11351.5,Client satisfied with delivery.
VIS_JED_000540,2025-06-22,CUS_JED_0012,SAL_JED_002,VAN_JED_002,True,216.53,Standard visit; order processed.
VIS_JED_000979,2025-06-22,CUS_JED_0021,SAL_JED_001,VAN_JED_001,True,4632.41,Full order confirmed.
VIS_JED_001907,2025-06-22,CUS_JED_0040,SAL_JED_001,VAN_JED_001,True,1028.96,Client satisfied with delivery.
VIS_JED_002150,2025-06-22,CUS_JED_0045,SAL_JED_002,VAN_JED_002,True,855.81,Client satisfied with delivery.
VIS_JED_002297,2025-06-22,CUS_JED_0048,SAL_JED_001,VAN_JED_001,True,4107.39,Order placed successfully.
VIS_JED_002443,2025-06-22,CUS_JED_0051,SAL_JED_001,VAN_JED_001,False,0.0,Stock sufficient; no order needed.
VIS_JED_002737,2025-06-22,CUS_JED_0057,SAL_JED_001,VAN_JED_001,True,667.0,Paid on delivery.
VIS_JED_002933,2025-06-22,CUS_JED_0061,SAL_JED_002,VAN_JED_002,True,11780.89,Standard visit; order processed.
VIS_JED_003078,2025-06-22,CUS_JED_0064,SAL_JED_001,VAN_JED_001,True,544.4,Repeat order; no issues.
VIS_JED_003127,2025-06-22,CUS_JED_0065,SAL_JED_002,VAN_JED_002,True,70.0,Client satisfied with delivery.
VIS_JED_003224,2025-06-22,CUS_JED_0067,SAL_JED_002,VAN_JED_002,True,9371.46,Client satisfied with delivery.
VIS_JED_003367,2025-06-22,CUS_JED_0070,SAL_JED_002,VAN_JED_002,False,0.0,Customer requested reschedule.
VIS_JED_003416,2025-06-22,CUS_JED_0071,SAL_JED_003,VAN_JED_003,True,635.75,New SKUs added to order.
VIS_JED_003611,2025-06-22,CUS_JED_0075,SAL_JED_003,VAN_JED_003,True,1726.87,Paid on delivery.
VIS_JED_004341,2025-06-22,CUS_JED_0090,SAL_JED_003,VAN_JED_003,False,0.0,Shop closed at time of visit.
VIS_JED_004633,2025-06-22,CUS_JED_0096,SAL_JED_002,VAN_JED_002,True,309.67,Repeat order; no issues.
VIS_RUH_000101,2025-06-22,CUS_RUH_0003,SAL_RUH_002,VAN_RUH_002,True,356.31,Invoice issued.
VIS_RUH_000150,2025-06-22,CUS_RUH_0004,SAL_RUH_003,VAN_RUH_003,True,12240.92,Promotional items ordered.
VIS_RUH_000638,2025-06-22,CUS_RUH_0014,SAL_RUH_002,VAN_RUH_002,True,710.58,Invoice issued.
VIS_RUH_000687,2025-06-22,CUS_RUH_0015,SAL_RUH_002,VAN_RUH_002,False,0.0,Competitor promotion; no order.
VIS_RUH_001127,2025-06-22,CUS_RUH_0024,SAL_RUH_002,VAN_RUH_002,False,0.0,Customer not available.
VIS_RUH_001176,2025-06-22,CUS_RUH_0025,SAL_RUH_002,VAN_RUH_002,True,5357.01,Repeat order; no issues.
VIS_RUH_001274,2025-06-22,CUS_RUH_0027,SAL_RUH_003,VAN_RUH_003,True,3421.1,Repeat order; no issues.
VIS_RUH_001323,2025-06-22,CUS_RUH_0028,SAL_RUH_003,VAN_RUH_003,False,0.0,Stock sufficient; no order needed.
VIS_RUH_001372,2025-06-22,CUS_RUH_0029,SAL_RUH_001,VAN_RUH_001,True,1232.55,Paid on delivery.
VIS_RUH_001470,2025-06-22,CUS_RUH_0031,SAL_RUH_002,VAN_RUH_002,True,3812.81,Client satisfied with delivery.
VIS_RUH_001615,2025-06-22,CUS_RUH_0034,SAL_RUH_003,VAN_RUH_003,False,0.0,Payment overdue; order withheld.
VIS_RUH_001664,2025-06-22,CUS_RUH_0035,SAL_RUH_002,VAN_RUH_002,True,12421.5,Client satisfied with delivery.
VIS_RUH_001761,2025-06-22,CUS_RUH_0037,SAL_RUH_002,VAN_RUH_002,True,9057.88,Promotional items ordered.
VIS_RUH_001858,2025-06-22,CUS_RUH_0039,SAL_RUH_002,VAN_RUH_002,True,1058.97,Order placed successfully.
VIS_RUH_001955,2025-06-22,CUS_RUH_0041,SAL_RUH_003,VAN_RUH_003,True,12228.05,Paid on delivery.
VIS_RUH_002639,2025-06-22,CUS_RUH_0055,SAL_RUH_003,VAN_RUH_003,True,834.32,Order placed successfully.
VIS_RUH_002737,2025-06-22,CUS_RUH_0057,SAL_RUH_003,VAN_RUH_003,True,866.68,Standard visit; order processed.
VIS_RUH_003275,2025-06-22,CUS_RUH_0068,SAL_RUH_001,VAN_RUH_001,True,908.04,New SKUs added to order.
VIS_RUH_003813,2025-06-22,CUS_RUH_0079,SAL_RUH_003,VAN_RUH_003,True,2862.83,New SKUs added to order.
VIS_RUH_004349,2025-06-22,CUS_RUH_0090,SAL_RUH_002,VAN_RUH_002,False,0.0,Customer not available.
VIS_RUH_004447,2025-06-22,CUS_RUH_0092,SAL_RUH_001,VAN_RUH_001,False,0.0,Customer requested reschedule.
VIS_RUH_004593,2025-06-22,CUS_RUH_0095,SAL_RUH_002,VAN_RUH_002,True,850.84,Full order confirmed.
VIS_DMM_000198,2025-06-23,CUS_DMM_0005,SAL_DMM_003,VAN_DMM_003,False,0.0,Competitor promotion; no order.
VIS_DMM_000392,2025-06-23,CUS_DMM_0009,SAL_DMM_003,VAN_DMM_003,False,0.0,Order cancelled by customer.
VIS_DMM_000636,2025-06-23,CUS_DMM_0014,SAL_DMM_003,VAN_DMM_003,False,0.0,Cold-chain issue; order deferred.
VIS_DMM_001223,2025-06-23,CUS_DMM_0026,SAL_DMM_002,VAN_DMM_002,True,690.09,Standard visit; order processed.
VIS_DMM_001368,2025-06-23,CUS_DMM_0029,SAL_DMM_002,VAN_DMM_002,True,2111.1,Full order confirmed.
VIS_DMM_001562,2025-06-23,CUS_DMM_0033,SAL_DMM_001,VAN_DMM_001,False,0.0,Customer not available.
VIS_DMM_001610,2025-06-23,CUS_DMM_0034,SAL_DMM_002,VAN_DMM_002,False,0.0,Customer not available.
VIS_DMM_001805,2025-06-23,CUS_DMM_0038,SAL_DMM_002,VAN_DMM_002,True,70.0,New SKUs added to order.
VIS_DMM_001950,2025-06-23,CUS_DMM_0041,SAL_DMM_001,VAN_DMM_001,True,22021.8,Order placed successfully.
VIS_DMM_001998,2025-06-23,CUS_DMM_0042,SAL_DMM_001,VAN_DMM_001,True,3597.53,Full order confirmed.
VIS_DMM_002340,2025-06-23,CUS_DMM_0049,SAL_DMM_001,VAN_DMM_001,False,0.0,Payment overdue; order withheld.
VIS_DMM_002876,2025-06-23,CUS_DMM_0060,SAL_DMM_001,VAN_DMM_001,True,754.26,Order placed successfully.
VIS_DMM_003315,2025-06-23,CUS_DMM_0069,SAL_DMM_003,VAN_DMM_003,True,375.39,Standard visit; order processed.
VIS_DMM_003899,2025-06-23,CUS_DMM_0081,SAL_DMM_003,VAN_DMM_003,True,891.06,New SKUs added to order.
VIS_DMM_004045,2025-06-23,CUS_DMM_0084,SAL_DMM_002,VAN_DMM_002,True,6027.24,Client satisfied with delivery.
VIS_DMM_004776,2025-06-23,CUS_DMM_0099,SAL_DMM_002,VAN_DMM_002,False,0.0,Order cancelled by customer.
VIS_JED_000346,2025-06-23,CUS_JED_0008,SAL_JED_003,VAN_JED_003,True,841.46,New SKUs added to order.
VIS_JED_000394,2025-06-23,CUS_JED_0009,SAL_JED_003,VAN_JED_003,True,443.05,Seasonal top-up order.
VIS_JED_000882,2025-06-23,CUS_JED_0019,SAL_JED_002,VAN_JED_002,True,3307.24,Client satisfied with delivery.
VIS_JED_001077,2025-06-23,CUS_JED_0023,SAL_JED_003,VAN_JED_003,False,0.0,Stock sufficient; no order needed.
VIS_JED_001956,2025-06-23,CUS_JED_0041,SAL_JED_003,VAN_JED_003,False,0.0,Shop closed at time of visit.
VIS_JED_002053,2025-06-23,CUS_JED_0043,SAL_JED_003,VAN_JED_003,False,0.0,Payment overdue; order withheld.
VIS_JED_002346,2025-06-23,CUS_JED_0049,SAL_JED_002,VAN_JED_002,True,478.39,Paid on delivery.
VIS_JED_003031,2025-06-23,CUS_JED_0063,SAL_JED_001,VAN_JED_001,True,2579.52,Paid on delivery.
VIS_JED_003176,2025-06-23,CUS_JED_0066,SAL_JED_003,VAN_JED_003,True,664.11,Order placed successfully.
VIS_JED_003273,2025-06-23,CUS_JED_0068,SAL_JED_001,VAN_JED_001,True,851.72,Promotional items ordered.
VIS_JED_003320,2025-06-23,CUS_JED_0069,SAL_JED_001,VAN_JED_001,False,0.0,Competitor promotion; no order.
VIS_JED_003563,2025-06-23,CUS_JED_0074,SAL_JED_002,VAN_JED_002,True,2452.41,Repeat order; no issues.
VIS_JED_003758,2025-06-23,CUS_JED_0078,SAL_JED_001,VAN_JED_001,False,0.0,Customer not available.
VIS_JED_004099,2025-06-23,CUS_JED_0085,SAL_JED_003,VAN_JED_003,True,3092.83,New SKUs added to order.
VIS_JED_004294,2025-06-23,CUS_JED_0089,SAL_JED_001,VAN_JED_001,True,3214.63,Promotional items ordered.
VIS_JED_004537,2025-06-23,CUS_JED_0094,SAL_JED_002,VAN_JED_002,True,3148.78,Seasonal top-up order.
VIS_JED_004585,2025-06-23,CUS_JED_0095,SAL_JED_002,VAN_JED_002,True,3566.0,Client satisfied with delivery.
VIS_JED_004779,2025-06-23,CUS_JED_0099,SAL_JED_002,VAN_JED_002,True,2381.15,Order placed successfully.
VIS_RUH_000444,2025-06-23,CUS_RUH_0010,SAL_RUH_002,VAN_RUH_002,False,0.0,Credit limit exceeded.
VIS_RUH_000541,2025-06-23,CUS_RUH_0012,SAL_RUH_002,VAN_RUH_002,True,70.0,Seasonal top-up order.
VIS_RUH_000932,2025-06-23,CUS_RUH_0020,SAL_RUH_002,VAN_RUH_002,True,1810.99,Repeat order; no issues.
VIS_RUH_001519,2025-06-23,CUS_RUH_0032,SAL_RUH_003,VAN_RUH_003,True,10713.46,Paid on delivery.
VIS_RUH_001567,2025-06-23,CUS_RUH_0033,SAL_RUH_002,VAN_RUH_002,True,4924.44,New SKUs added to order.
VIS_RUH_001713,2025-06-23,CUS_RUH_0036,SAL_RUH_003,VAN_RUH_003,True,1203.31,Standard visit; order processed.
VIS_RUH_001810,2025-06-23,CUS_RUH_0038,SAL_RUH_002,VAN_RUH_002,True,10779.1,Client satisfied with delivery.
VIS_RUH_001907,2025-06-23,CUS_RUH_0040,SAL_RUH_003,VAN_RUH_003,False,0.0,Stock sufficient; no order needed.
VIS_RUH_002249,2025-06-23,CUS_RUH_0047,SAL_RUH_001,VAN_RUH_001,False,0.0,Customer requested reschedule.
VIS_RUH_002933,2025-06-23,CUS_RUH_0061,SAL_RUH_003,VAN_RUH_003,True,651.16,Standard visit; order processed.
VIS_RUH_003471,2025-06-23,CUS_RUH_0072,SAL_RUH_002,VAN_RUH_002,False,0.0,Order cancelled by customer.
VIS_RUH_003862,2025-06-23,CUS_RUH_0080,SAL_RUH_001,VAN_RUH_001,True,614.54,Order placed successfully.
VIS_RUH_004154,2025-06-23,CUS_RUH_0086,SAL_RUH_003,VAN_RUH_003,False,0.0,Payment overdue; order withheld.
VIS_RUH_004545,2025-06-23,CUS_RUH_0094,SAL_RUH_003,VAN_RUH_003,False,0.0,Customer not available.
VIS_RUH_004740,2025-06-23,CUS_RUH_0098,SAL_RUH_003,VAN_RUH_003,False,0.0,Stock sufficient; no order needed.
VIS_RUH_004788,2025-06-23,CUS_RUH_0099,SAL_RUH_001,VAN_RUH_001,False,0.0,No decision-maker present.
VIS_DMM_000004,2025-06-24,CUS_DMM_0001,SAL_DMM_001,VAN_DMM_001,True,1811.5,Promotional items ordered.
VIS_DMM_000881,2025-06-24,CUS_DMM_0019,SAL_DMM_003,VAN_DMM_003,True,908.15,Client satisfied with delivery.
VIS_DMM_000930,2025-06-24,CUS_DMM_0020,SAL_DMM_002,VAN_DMM_002,True,1299.55,New SKUs added to order.
VIS_DMM_001077,2025-06-24,CUS_DMM_0023,SAL_DMM_003,VAN_DMM_003,False,0.0,Credit limit exceeded.
VIS_DMM_001175,2025-06-24,CUS_DMM_0025,SAL_DMM_003,VAN_DMM_003,True,2563.83,Invoice issued.
VIS_DMM_001466,2025-06-24,CUS_DMM_0031,SAL_DMM_002,VAN_DMM_002,True,1079.16,Standard visit; order processed.
VIS_DMM_002145,2025-06-24,CUS_DMM_0045,SAL_DMM_002,VAN_DMM_002,True,737.89,Promotional items ordered.
VIS_DMM_002194,2025-06-24,CUS_DMM_0046,SAL_DMM_002,VAN_DMM_002,False,0.0,Credit limit exceeded.
VIS_DMM_002438,2025-06-24,CUS_DMM_0051,SAL_DMM_003,VAN_DMM_003,False,0.0,Shop closed at time of visit.
VIS_DMM_002584,2025-06-24,CUS_DMM_0054,SAL_DMM_003,VAN_DMM_003,True,653.37,Repeat order; no issues.
VIS_DMM_002633,2025-06-24,CUS_DMM_0055,SAL_DMM_002,VAN_DMM_002,False,0.0,Competitor promotion; no order.
VIS_DMM_002973,2025-06-24,CUS_DMM_0062,SAL_DMM_002,VAN_DMM_002,True,4005.5,Client satisfied with delivery.
VIS_DMM_003267,2025-06-24,CUS_DMM_0068,SAL_DMM_003,VAN_DMM_003,True,3894.37,Order placed successfully.
VIS_DMM_003364,2025-06-24,CUS_DMM_0070,SAL_DMM_003,VAN_DMM_003,False,0.0,Cold-chain issue; order deferred.
VIS_DMM_003510,2025-06-24,CUS_DMM_0073,SAL_DMM_001,VAN_DMM_001,True,816.3,Seasonal top-up order.
VIS_DMM_004337,2025-06-24,CUS_DMM_0090,SAL_DMM_002,VAN_DMM_002,True,2366.11,Full order confirmed.
VIS_DMM_004532,2025-06-24,CUS_DMM_0094,SAL_DMM_002,VAN_DMM_002,False,0.0,Customer not available.
VIS_DMM_004728,2025-06-24,CUS_DMM_0098,SAL_DMM_002,VAN_DMM_002,True,4435.64,Invoice issued.
VIS_JED_000638,2025-06-24,CUS_JED_0014,SAL_JED_003,VAN_JED_003,True,362.95,Paid on delivery.
VIS_JED_000687,2025-06-24,CUS_JED_0015,SAL_JED_002,VAN_JED_002,True,4335.4,Invoice issued.
VIS_JED_001126,2025-06-24,CUS_JED_0024,SAL_JED_003,VAN_JED_003,False,0.0,Shop closed at time of visit.
VIS_JED_001467,2025-06-24,CUS_JED_0031,SAL_JED_003,VAN_JED_003,True,5049.53,Full order confirmed.
VIS_JED_001516,2025-06-24,CUS_JED_0032,SAL_JED_002,VAN_JED_002,True,350.0,Promotional items ordered.
VIS_JED_001663,2025-06-24,CUS_JED_0035,SAL_JED_001,VAN_JED_001,True,629.23,Invoice issued.
VIS_JED_001810,2025-06-24,CUS_JED_0038,SAL_JED_002,VAN_JED_002,True,9251.94,Promotional items ordered.
VIS_JED_001859,2025-06-24,CUS_JED_0039,SAL_JED_002,VAN_JED_002,True,394.67,Repeat order; no issues.
VIS_JED_002005,2025-06-24,CUS_JED_0042,SAL_JED_003,VAN_JED_003,False,0.0,Order cancelled by customer.
VIS_JED_002102,2025-06-24,CUS_JED_0044,SAL_JED_003,VAN_JED_003,True,4231.43,Full order confirmed.
VIS_JED_002200,2025-06-24,CUS_JED_0046,SAL_JED_001,VAN_JED_001,True,3486.96,Client satisfied with delivery.
VIS_JED_002591,2025-06-24,CUS_JED_0054,SAL_JED_001,VAN_JED_001,True,646.72,Order placed successfully.
VIS_JED_002787,2025-06-24,CUS_JED_0058,SAL_JED_002,VAN_JED_002,True,3464.94,Repeat order; no issues.
VIS_JED_003466,2025-06-24,CUS_JED_0072,SAL_JED_003,VAN_JED_003,True,958.76,Seasonal top-up order.
VIS_JED_003855,2025-06-24,CUS_JED_0080,SAL_JED_002,VAN_JED_002,True,9884.21,Promotional items ordered.
VIS_JED_004246,2025-06-24,CUS_JED_0088,SAL_JED_002,VAN_JED_002,True,8253.63,Promotional items ordered.
VIS_RUH_000004,2025-06-24,CUS_RUH_0001,SAL_RUH_003,VAN_RUH_003,True,894.31,Invoice issued.
VIS_RUH_000053,2025-06-24,CUS_RUH_0002,SAL_RUH_001,VAN_RUH_001,True,3736.23,Invoice issued.
VIS_RUH_000200,2025-06-24,CUS_RUH_0005,SAL_RUH_002,VAN_RUH_002,True,4287.86,Order placed successfully.
VIS_RUH_000981,2025-06-24,CUS_RUH_0021,SAL_RUH_003,VAN_RUH_003,True,9820.32,Full order confirmed.
VIS_RUH_001226,2025-06-24,CUS_RUH_0026,SAL_RUH_001,VAN_RUH_001,True,5034.14,Full order confirmed.
VIS_RUH_002103,2025-06-24,CUS_RUH_0044,SAL_RUH_001,VAN_RUH_001,False,0.0,Shop closed at time of visit.
VIS_RUH_002201,2025-06-24,CUS_RUH_0046,SAL_RUH_003,VAN_RUH_003,True,589.89,Promotional items ordered.
VIS_RUH_002689,2025-06-24,CUS_RUH_0056,SAL_RUH_003,VAN_RUH_003,True,668.22,Client satisfied with delivery.
VIS_RUH_002885,2025-06-24,CUS_RUH_0060,SAL_RUH_001,VAN_RUH_001,False,0.0,Payment overdue; order withheld.
VIS_RUH_002982,2025-06-24,CUS_RUH_0062,SAL_RUH_002,VAN_RUH_002,True,207.04,Standard visit; order processed.
VIS_RUH_003080,2025-06-24,CUS_RUH_0064,SAL_RUH_003,VAN_RUH_003,False,0.0,No decision-maker present.
VIS_RUH_003325,2025-06-24,CUS_RUH_0069,SAL_RUH_001,VAN_RUH_001,True,410.87,Full order confirmed.
VIS_RUH_004399,2025-06-24,CUS_RUH_0091,SAL_RUH_001,VAN_RUH_001,True,4467.4,Seasonal top-up order.
VIS_RUH_004497,2025-06-24,CUS_RUH_0093,SAL_RUH_003,VAN_RUH_003,True,14884.54,Repeat order; no issues.
VIS_RUH_004836,2025-06-24,CUS_RUH_0100,SAL_RUH_002,VAN_RUH_002,True,288.26,Invoice issued.
VIS_DMM_000247,2025-06-25,CUS_DMM_0006,SAL_DMM_001,VAN_DMM_001,False,0.0,Stock sufficient; no order needed.
VIS_DMM_000734,2025-06-25,CUS_DMM_0016,SAL_DMM_001,VAN_DMM_001,True,892.57,Promotional items ordered.
VIS_DMM_001126,2025-06-25,CUS_DMM_0024,SAL_DMM_003,VAN_DMM_003,True,1718.47,Order placed successfully.
VIS_DMM_001515,2025-06-25,CUS_DMM_0032,SAL_DMM_002,VAN_DMM_002,True,566.01,Paid on delivery.
VIS_DMM_001854,2025-06-25,CUS_DMM_0039,SAL_DMM_002,VAN_DMM_002,True,11836.33,Standard visit; order processed.
VIS_DMM_002243,2025-06-25,CUS_DMM_0047,SAL_DMM_003,VAN_DMM_003,True,3675.77,Client satisfied with delivery.
VIS_DMM_002780,2025-06-25,CUS_DMM_0058,SAL_DMM_002,VAN_DMM_002,True,10435.37,Order placed successfully.
VIS_DMM_002828,2025-06-25,CUS_DMM_0059,SAL_DMM_003,VAN_DMM_003,False,0.0,Cold-chain issue; order deferred.
VIS_DMM_003169,2025-06-25,CUS_DMM_0066,SAL_DMM_001,VAN_DMM_001,False,0.0,Credit limit exceeded.
VIS_DMM_003462,2025-06-25,CUS_DMM_0072,SAL_DMM_002,VAN_DMM_002,True,737.17,Repeat order; no issues.
VIS_DMM_003656,2025-06-25,CUS_DMM_0076,SAL_DMM_001,VAN_DMM_001,True,324.59,Invoice issued.
VIS_DMM_003851,2025-06-25,CUS_DMM_0080,SAL_DMM_001,VAN_DMM_001,True,16003.28,Repeat order; no issues.
VIS_DMM_004191,2025-06-25,CUS_DMM_0087,SAL_DMM_003,VAN_DMM_003,True,712.09,Promotional items ordered.
VIS_DMM_004630,2025-06-25,CUS_DMM_0096,SAL_DMM_003,VAN_DMM_003,False,0.0,Shop closed at time of visit.
VIS_DMM_004679,2025-06-25,CUS_DMM_0097,SAL_DMM_001,VAN_DMM_001,False,0.0,Credit limit exceeded.
VIS_JED_000298,2025-06-25,CUS_JED_0007,SAL_JED_002,VAN_JED_002,True,645.55,Paid on delivery.
VIS_JED_000590,2025-06-25,CUS_JED_0013,SAL_JED_003,VAN_JED_003,True,1035.05,Full order confirmed.
VIS_JED_000736,2025-06-25,CUS_JED_0016,SAL_JED_001,VAN_JED_001,False,0.0,Order cancelled by customer.
VIS_JED_001175,2025-06-25,CUS_JED_0025,SAL_JED_003,VAN_JED_003,True,15358.66,New SKUs added to order.
VIS_JED_001223,2025-06-25,CUS_JED_0026,SAL_JED_003,VAN_JED_003,True,5006.48,Invoice issued.
VIS_JED_001369,2025-06-25,CUS_JED_0029,SAL_JED_002,VAN_JED_002,True,4916.15,Order placed successfully.
VIS_JED_001614,2025-06-25,CUS_JED_0034,SAL_JED_001,VAN_JED_001,True,1055.28,Standard visit; order processed.
VIS_JED_001761,2025-06-25,CUS_JED_0037,SAL_JED_001,VAN_JED_001,True,17281.66,Repeat order; no issues.
VIS_JED_002493,2025-06-25,CUS_JED_0052,SAL_JED_002,VAN_JED_002,False,0.0,Credit limit exceeded.
VIS_JED_002885,2025-06-25,CUS_JED_0060,SAL_JED_002,VAN_JED_002,True,769.48,Client satisfied with delivery.
VIS_JED_004197,2025-06-25,CUS_JED_0087,SAL_JED_002,VAN_JED_002,False,0.0,Customer requested reschedule.
VIS_JED_004440,2025-06-25,CUS_JED_0092,SAL_JED_002,VAN_JED_002,False,0.0,Stock sufficient; no order needed.
VIS_JED_004732,2025-06-25,CUS_JED_0098,SAL_JED_003,VAN_JED_003,True,10808.53,Client satisfied with delivery.
VIS_JED_004828,2025-06-25,CUS_JED_0100,SAL_JED_001,VAN_JED_001,False,0.0,Payment overdue; order withheld.
VIS_RUH_000298,2025-06-25,CUS_RUH_0007,SAL_RUH_003,VAN_RUH_003,True,462.24,Repeat order; no issues.
VIS_RUH_000347,2025-06-25,CUS_RUH_0008,SAL_RUH_002,VAN_RUH_002,True,3738.87,Client satisfied with delivery.
VIS_RUH_000786,2025-06-25,CUS_RUH_0017,SAL_RUH_003,VAN_RUH_003,True,3905.12,Paid on delivery.
VIS_RUH_000884,2025-06-25,CUS_RUH_0019,SAL_RUH_003,VAN_RUH_003,True,16376.77,Standard visit; order processed.
VIS_RUH_002054,2025-06-25,CUS_RUH_0043,SAL_RUH_002,VAN_RUH_002,True,5350.53,Full order confirmed.
VIS_RUH_002297,2025-06-25,CUS_RUH_0048,SAL_RUH_002,VAN_RUH_002,False,0.0,Cold-chain issue; order deferred.
VIS_RUH_002346,2025-06-25,CUS_RUH_0049,SAL_RUH_001,VAN_RUH_001,True,13614.92,Full order confirmed.
VIS_RUH_002395,2025-06-25,CUS_RUH_0050,SAL_RUH_001,VAN_RUH_001,True,419.37,Order placed successfully.
VIS_RUH_002542,2025-06-25,CUS_RUH_0053,SAL_RUH_001,VAN_RUH_001,True,11605.65,Paid on delivery.
VIS_RUH_003031,2025-06-25,CUS_RUH_0063,SAL_RUH_003,VAN_RUH_003,False,0.0,Stock sufficient; no order needed.
VIS_RUH_003227,2025-06-25,CUS_RUH_0067,SAL_RUH_003,VAN_RUH_003,True,14138.02,Seasonal top-up order.
VIS_RUH_003423,2025-06-25,CUS_RUH_0071,SAL_RUH_002,VAN_RUH_002,True,2400.57,Order placed successfully.
VIS_RUH_003520,2025-06-25,CUS_RUH_0073,SAL_RUH_002,VAN_RUH_002,False,0.0,Shop closed at time of visit.
VIS_RUH_003569,2025-06-25,CUS_RUH_0074,SAL_RUH_002,VAN_RUH_002,True,2283.32,Promotional items ordered.
VIS_RUH_003618,2025-06-25,CUS_RUH_0075,SAL_RUH_001,VAN_RUH_001,True,459.99,New SKUs added to order.
VIS_RUH_004008,2025-06-25,CUS_RUH_0083,SAL_RUH_001,VAN_RUH_001,True,814.12,Paid on delivery.
VIS_DMM_000053,2025-06-26,CUS_DMM_0002,SAL_DMM_003,VAN_DMM_003,True,5276.52,Paid on delivery.
VIS_DMM_000345,2025-06-26,CUS_DMM_0008,SAL_DMM_003,VAN_DMM_003,False,0.0,Shop closed at time of visit.
VIS_DMM_000685,2025-06-26,CUS_DMM_0015,SAL_DMM_002,VAN_DMM_002,False,0.0,Order cancelled by customer.
VIS_DMM_000979,2025-06-26,CUS_DMM_0021,SAL_DMM_001,VAN_DMM_001,True,3065.93,Order placed successfully.
VIS_DMM_001321,2025-06-26,CUS_DMM_0028,SAL_DMM_003,VAN_DMM_003,False,0.0,Payment overdue; order withheld.
VIS_DMM_001417,2025-06-26,CUS_DMM_0030,SAL_DMM_002,VAN_DMM_002,False,0.0,Customer requested reschedule.
VIS_DMM_001659,2025-06-26,CUS_DMM_0035,SAL_DMM_001,VAN_DMM_001,True,674.1,New SKUs added to order.
VIS_DMM_002292,2025-06-26,CUS_DMM_0048,SAL_DMM_002,VAN_DMM_002,True,2903.22,Standard visit; order processed.
VIS_DMM_002487,2025-06-26,CUS_DMM_0052,SAL_DMM_003,VAN_DMM_003,True,13734.25,Paid on delivery.
VIS_DMM_002925,2025-06-26,CUS_DMM_0061,SAL_DMM_003,VAN_DMM_003,False,0.0,Shop closed at time of visit.
VIS_DMM_003608,2025-06-26,CUS_DMM_0075,SAL_DMM_003,VAN_DMM_003,True,2281.3,Order placed successfully.
VIS_DMM_003705,2025-06-26,CUS_DMM_0077,SAL_DMM_003,VAN_DMM_003,True,12183.84,Seasonal top-up order.
