visit_id,visit_date,customer_id,sales_id,van_id,cold_truck_required,rfm_segment,rfm_quartile,successful_visit,transaction_amount,notes
VIS_DMM_002763,2025-04-10,CUS_DMM_0058,SAL_DMM_003,VAN_DMM_003,False,Medium,2,True,947.92,Standard visit; order processed.
VIS_DMM_003106,2025-04-10,CUS_DMM_0066,SAL_DMM_001,VAN_DMM_001,True,High,4,False,0.0,Competitor promotion; no order.
VIS_DMM_003286,2025-04-10,CUS_DMM_0069,SAL_DMM_001,VAN_DMM_001,False,Low,1,False,0.0,Shop closed at time of visit.
VIS_DMM_003452,2025-04-10,CUS_DMM_0073,SAL_DMM_001,VAN_DMM_001,False,Medium,3,True,4764.69,Order placed successfully.
VIS_DMM_003661,2025-04-10,CUS_DMM_0077,SAL_DMM_001,VAN_DMM_001,False,High,4,False,0.0,Cold-chain issue; order deferred.
VIS_DMM_004023,2025-04-10,CUS_DMM_0084,SAL_DMM_001,VAN_DMM_001,False,Medium,2,True,5233.97,Promotional items ordered.
VIS_DMM_004133,2025-04-10,CUS_DMM_0087,SAL_DMM_002,VAN_DMM_002,False,Low,1,False,0.0,No decision-maker present.
VIS_JED_000101,2025-04-10,CUS_JED_0003,SAL_JED_003,VAN_JED_003,False,Medium,3,False,0.0,Customer not available.
VIS_JED_000208,2025-04-10,CUS_JED_0006,SAL_JED_001,VAN_JED_001,False,High,4,False,0.0,Credit limit exceeded.
VIS_JED_000450,2025-04-10,CUS_JED_0011,SAL_JED_002,VAN_JED_002,False,Low,1,False,0.0,Competitor promotion; no order.
VIS_JED_000741,2025-04-10,CUS_JED_0017,SAL_JED_002,VAN_JED_002,False,Medium,3,True,5279.94,Paid on delivery.
VIS_JED_000831,2025-04-10,CUS_JED_0019,SAL_JED_003,VAN_JED_003,False,Medium,2,False,0.0,Credit limit exceeded.
VIS_JED_001147,2025-04-10,CUS_JED_0027,SAL_JED_001,VAN_JED_001,False,High,4,True,407.66,Client satisfied with delivery.
VIS_JED_001269,2025-04-10,CUS_JED_0029,SAL_JED_003,VAN_JED_003,False,Low,1,False,0.0,Cold-chain issue; order deferred.
VIS_JED_001858,2025-04-10,CUS_JED_0042,SAL_JED_002,VAN_JED_002,False,High,4,False,0.0,Stock sufficient; no order needed.
VIS_JED_001949,2025-04-10,CUS_JED_0044,SAL_JED_001,VAN_JED_001,False,High,4,True,3374.71,Promotional items ordered.
VIS_JED_002267,2025-04-10,CUS_JED_0050,SAL_JED_002,VAN_JED_002,False,High,4,True,2482.77,Standard visit; order processed.
VIS_JED_002375,2025-04-10,CUS_JED_0052,SAL_JED_002,VAN_JED_002,False,Medium,3,True,603.41,New SKUs added to order.
VIS_JED_002664,2025-04-10,CUS_JED_0057,SAL_JED_002,VAN_JED_002,False,High,4,True,8016.8,Repeat order; no issues.
VIS_JED_003395,2025-04-10,CUS_JED_0072,SAL_JED_001,VAN_JED_001,True,Medium,2,False,0.0,Customer requested reschedule.
VIS_JED_003440,2025-04-10,CUS_JED_0073,SAL_JED_002,VAN_JED_002,False,High,4,False,0.0,Cold-chain issue; order deferred.
VIS_JED_003544,2025-04-10,CUS_JED_0075,SAL_JED_002,VAN_JED_002,False,Low,1,True,555.74,Paid on delivery.
VIS_JED_003904,2025-04-10,CUS_JED_0082,SAL_JED_002,VAN_JED_002,False,Medium,3,True,331.49,Standard visit; order processed.
VIS_JED_003955,2025-04-10,CUS_JED_0083,SAL_JED_001,VAN_JED_001,False,Low,1,False,0.0,Competitor promotion; no order.
VIS_JED_004634,2025-04-10,CUS_JED_0098,SAL_JED_002,VAN_JED_002,False,Low,1,True,70.0,Order placed successfully.
VIS_RUH_000007,2025-04-10,CUS_RUH_0001,SAL_RUH_001,VAN_RUH_001,False,Medium,3,True,4097.83,Full order confirmed.
VIS_RUH_001010,2025-04-10,CUS_RUH_0021,SAL_RUH_001,VAN_RUH_001,False,High,4,True,15903.04,Full order confirmed.
VIS_RUH_001198,2025-04-10,CUS_RUH_0025,SAL_RUH_002,VAN_RUH_002,False,Medium,3,True,639.11,Standard visit; order processed.
VIS_RUH_002627,2025-04-10,CUS_RUH_0055,SAL_RUH_003,VAN_RUH_003,False,Low,1,True,708.24,Promotional items ordered.
VIS_RUH_002700,2025-04-10,CUS_RUH_0057,SAL_RUH_003,VAN_RUH_003,False,High,4,False,0.0,Stock sufficient; no order needed.
VIS_RUH_003194,2025-04-10,CUS_RUH_0068,SAL_RUH_003,VAN_RUH_003,False,Medium,3,False,0.0,Shop closed at time of visit.
VIS_RUH_003275,2025-04-10,CUS_RUH_0070,SAL_RUH_001,VAN_RUH_001,False,Medium,3,True,6346.57,Promotional items ordered.
VIS_RUH_003438,2025-04-10,CUS_RUH_0074,SAL_RUH_001,VAN_RUH_001,False,Medium,2,True,3754.13,Full order confirmed.
VIS_RUH_003472,2025-04-10,CUS_RUH_0075,SAL_RUH_003,VAN_RUH_003,False,Medium,2,True,5009.95,Repeat order; no issues.
VIS_RUH_003877,2025-04-10,CUS_RUH_0082,SAL_RUH_002,VAN_RUH_002,False,High,4,True,16581.13,Client satisfied with delivery.
VIS_RUH_004081,2025-04-10,CUS_RUH_0087,SAL_RUH_003,VAN_RUH_003,False,High,3,True,5487.21,Repeat order; no issues.
VIS_RUH_004135,2025-04-10,CUS_RUH_0088,SAL_RUH_001,VAN_RUH_001,False,Medium,2,True,345.23,Promotional items ordered.
VIS_RUH_004218,2025-04-10,CUS_RUH_0090,SAL_RUH_003,VAN_RUH_003,False,Medium,2,True,668.53,Seasonal top-up order.
VIS_DMM_001277,2025-04-12,CUS_DMM_0028,SAL_DMM_001,VAN_DMM_001,True,Low,1,True,1111.47,Repeat order; no issues.
VIS_DMM_002079,2025-04-12,CUS_DMM_0045,SAL_DMM_002,VAN_DMM_002,False,High,4,True,513.88,Full order confirmed.
VIS_DMM_002807,2025-04-12,CUS_DMM_0059,SAL_DMM_001,VAN_DMM_001,False,Low,1,True,514.88,Order placed successfully.
VIS_DMM_003364,2025-04-12,CUS_DMM_0071,SAL_DMM_001,VAN_DMM_001,True,Low,1,True,627.88,Client satisfied with delivery.
VIS_DMM_003502,2025-04-12,CUS_DMM_0074,SAL_DMM_002,VAN_DMM_002,False,Medium,2,True,7521.9,Paid on delivery.
VIS_DMM_003546,2025-04-12,CUS_DMM_0075,SAL_DMM_003,VAN_DMM_003,False,High,3,True,1573.86,Order placed successfully.
VIS_DMM_003788,2025-04-12,CUS_DMM_0079,SAL_DMM_001,VAN_DMM_001,True,Medium,2,True,3208.33,Invoice issued.
VIS_DMM_004207,2025-04-12,CUS_DMM_0089,SAL_DMM_001,VAN_DMM_001,False,High,4,True,14184.37,New SKUs added to order.
VIS_DMM_004272,2025-04-12,CUS_DMM_0090,SAL_DMM_001,VAN_DMM_001,False,High,4,True,10542.65,Order placed successfully.
VIS_DMM_004727,2025-04-12,CUS_DMM_0100,SAL_DMM_003,VAN_DMM_003,False,Medium,2,True,1355.32,Full order confirmed.
VIS_JED_000603,2025-04-12,CUS_JED_0014,SAL_JED_003,VAN_JED_003,False,Medium,2,True,1072.12,Paid on delivery.
VIS_JED_000678,2025-04-12,CUS_JED_0016,SAL_JED_002,VAN_JED_002,False,High,4,True,2323.49,Client satisfied with delivery.
VIS_JED_000903,2025-04-12,CUS_JED_0021,SAL_JED_001,VAN_JED_001,False,Medium,2,True,677.13,Client satisfied with delivery.
VIS_JED_002045,2025-04-12,CUS_JED_0046,SAL_JED_001,VAN_JED_001,True,High,4,True,4881.1,Seasonal top-up order.
VIS_JED_003683,2025-04-12,CUS_JED_0078,SAL_JED_003,VAN_JED_003,False,High,4,True,12319.77,Promotional items ordered.
VIS_RUH_000126,2025-04-12,CUS_RUH_0003,SAL_RUH_002,VAN_RUH_002,False,Medium,2,True,731.24,New SKUs added to order.
VIS_RUH_000265,2025-04-12,CUS_RUH_0006,SAL_RUH_003,VAN_RUH_003,False,Low,1,True,305.69,Promotional items ordered.
VIS_RUH_000603,2025-04-12,CUS_RUH_0013,SAL_RUH_002,VAN_RUH_002,True,Medium,3,False,0.0,Order cancelled by customer.
VIS_RUH_001254,2025-04-12,CUS_RUH_0026,SAL_RUH_002,VAN_RUH_002,False,High,3,True,4263.89,Order placed successfully.
VIS_RUH_001409,2025-04-12,CUS_RUH_0029,SAL_RUH_002,VAN_RUH_002,True,High,4,False,0.0,No decision-maker present.
VIS_RUH_001570,2025-04-12,CUS_RUH_0032,SAL_RUH_002,VAN_RUH_002,False,High,4,True,14302.37,Seasonal top-up order.
VIS_RUH_001652,2025-04-12,CUS_RUH_0034,SAL_RUH_003,VAN_RUH_003,False,Low,1,True,571.27,Seasonal top-up order.
VIS_RUH_001955,2025-04-12,CUS_RUH_0041,SAL_RUH_001,VAN_RUH_001,False,Low,1,False,0.0,Competitor promotion; no order.
VIS_RUH_002089,2025-04-12,CUS_RUH_0044,SAL_RUH_001,VAN_RUH_001,False,Medium,3,False,0.0,Cold-chain issue; order deferred.
VIS_RUH_002346,2025-04-12,CUS_RUH_0050,SAL_RUH_002,VAN_RUH_002,True,Low,1,True,600.36,Standard visit; order processed.
VIS_RUH_002503,2025-04-12,CUS_RUH_0053,SAL_RUH_003,VAN_RUH_003,False,High,4,True,967.61,Seasonal top-up order.
VIS_RUH_003684,2025-04-12,CUS_RUH_0079,SAL_RUH_002,VAN_RUH_002,False,High,4,True,12019.1,Client satisfied with delivery.
VIS_RUH_003997,2025-04-12,CUS_RUH_0085,SAL_RUH_003,VAN_RUH_003,False,High,3,True,1144.54,New SKUs added to order.
VIS_RUH_004583,2025-04-12,CUS_RUH_0098,SAL_RUH_002,VAN_RUH_002,False,High,4,True,6636.5,Invoice issued.
VIS_DMM_000005,2025-04-13,CUS_DMM_0001,SAL_DMM_001,VAN_DMM_001,False,Low,1,True,663.0,New SKUs added to order.
VIS_DMM_000429,2025-04-13,CUS_DMM_0011,SAL_DMM_001,VAN_DMM_001,True,High,3,True,644.78,Paid on delivery.
VIS_DMM_000480,2025-04-13,CUS_DMM_0012,SAL_DMM_001,VAN_DMM_001,False,Medium,3,True,1811.13,Full order confirmed.
VIS_DMM_000579,2025-04-13,CUS_DMM_0014,SAL_DMM_001,VAN_DMM_001,True,Medium,3,True,448.96,Full order confirmed.
VIS_DMM_001086,2025-04-13,CUS_DMM_0024,SAL_DMM_001,VAN_DMM_001,True,Medium,2,False,0.0,Payment overdue; order withheld.
VIS_DMM_001133,2025-04-13,CUS_DMM_0025,SAL_DMM_002,VAN_DMM_002,False,High,4,True,4387.27,Client satisfied with delivery.
VIS_DMM_001193,2025-04-13,CUS_DMM_0026,SAL_DMM_001,VAN_DMM_001,True,Low,1,True,1855.81,Full order confirmed.
VIS_DMM_001361,2025-04-13,CUS_DMM_0030,SAL_DMM_003,VAN_DMM_003,False,Low,1,True,3239.15,Standard visit; order processed.
VIS_DMM_002329,2025-04-13,CUS_DMM_0050,SAL_DMM_001,VAN_DMM_001,True,Low,1,False,0.0,Shop closed at time of visit.
VIS_DMM_002702,2025-04-13,CUS_DMM_0057,SAL_DMM_001,VAN_DMM_001,False,High,4,True,13452.92,Repeat order; no issues.
VIS_DMM_003073,2025-04-13,CUS_DMM_0065,SAL_DMM_001,VAN_DMM_001,True,Low,1,True,2862.96,Invoice issued.
VIS_DMM_003400,2025-04-13,CUS_DMM_0072,SAL_DMM_003,VAN_DMM_003,False,Medium,3,True,2900.38,Repeat order; no issues.
VIS_DMM_003985,2025-04-13,CUS_DMM_0083,SAL_DMM_001,VAN_DMM_001,False,Low,1,False,0.0,Cold-chain issue; order deferred.
VIS_DMM_004532,2025-04-13,CUS_DMM_0096,SAL_DMM_001,VAN_DMM_001,True,High,4,True,7434.57,Seasonal top-up order.
VIS_JED_000408,2025-04-13,CUS_JED_0010,SAL_JED_002,VAN_JED_002,False,Low,2,True,945.67,Seasonal top-up order.
VIS_JED_000554,2025-04-13,CUS_JED_0013,SAL_JED_001,VAN_JED_001,False,High,3,True,8506.19,Full order confirmed.
VIS_JED_001301,2025-04-13,CUS_JED_0030,SAL_JED_003,VAN_JED_003,False,Medium,3,True,3833.84,Repeat order; no issues.
VIS_JED_001473,2025-04-13,CUS_JED_0033,SAL_JED_002,VAN_JED_002,False,High,4,True,3986.8,Repeat order; no issues.
VIS_JED_001676,2025-04-13,CUS_JED_0038,SAL_JED_001,VAN_JED_001,True,Medium,2,True,583.55,Paid on delivery.
VIS_JED_001820,2025-04-13,CUS_JED_0041,SAL_JED_001,VAN_JED_001,False,Low,1,False,0.0,Competitor promotion; no order.
VIS_JED_002109,2025-04-13,CUS_JED_0047,SAL_JED_002,VAN_JED_002,False,High,3,True,18373.03,Paid on delivery.
VIS_JED_002551,2025-04-13,CUS_JED_0055,SAL_JED_001,VAN_JED_001,True,High,4,True,13264.12,Paid on delivery.
VIS_JED_003096,2025-04-13,CUS_JED_0066,SAL_JED_003,VAN_JED_003,False,High,4,True,1950.05,Seasonal top-up order.
VIS_JED_003155,2025-04-13,CUS_JED_0067,SAL_JED_003,VAN_JED_003,False,Low,1,False,0.0,Cold-chain issue; order deferred.
VIS_JED_004586,2025-04-13,CUS_JED_0097,SAL_JED_002,VAN_JED_002,False,Medium,3,True,849.97,Invoice issued.
VIS_RUH_000559,2025-04-13,CUS_RUH_0012,SAL_RUH_002,VAN_RUH_002,False,Low,2,False,0.0,Customer not available.
VIS_RUH_000780,2025-04-13,CUS_RUH_0017,SAL_RUH_002,VAN_RUH_002,True,High,4,True,11762.17,Promotional items ordered.
VIS_RUH_001109,2025-04-13,CUS_RUH_0023,SAL_RUH_003,VAN_RUH_003,False,Low,1,True,2994.12,New SKUs added to order.
VIS_RUH_001505,2025-04-13,CUS_RUH_0031,SAL_RUH_001,VAN_RUH_001,False,High,4,False,0.0,Order cancelled by customer.
VIS_RUH_001783,2025-04-13,CUS_RUH_0037,SAL_RUH_003,VAN_RUH_003,False,Medium,3,True,291.59,Full order confirmed.
VIS_RUH_002185,2025-04-13,CUS_RUH_0046,SAL_RUH_003,VAN_RUH_003,False,High,4,True,19544.52,Invoice issued.
VIS_RUH_003063,2025-04-13,CUS_RUH_0065,SAL_RUH_001,VAN_RUH_001,False,Medium,3,True,5340.61,Full order confirmed.
VIS_RUH_003160,2025-04-13,CUS_RUH_0067,SAL_RUH_003,VAN_RUH_003,False,Low,2,False,0.0,Payment overdue; order withheld.
VIS_RUH_003331,2025-04-13,CUS_RUH_0071,SAL_RUH_003,VAN_RUH_003,False,Medium,3,False,0.0,Cold-chain issue; order deferred.
VIS_RUH_003965,2025-04-13,CUS_RUH_0084,SAL_RUH_002,VAN_RUH_002,True,Low,1,True,887.79,Client satisfied with delivery.
VIS_DMM_000039,2025-04-14,CUS_DMM_0002,SAL_DMM_002,VAN_DMM_002,False,Low,2,True,738.38,Order placed successfully.
VIS_DMM_000537,2025-04-14,CUS_DMM_0013,SAL_DMM_001,VAN_DMM_001,False,Medium,2,True,2771.0,Repeat order; no issues.
VIS_DMM_000754,2025-04-14,CUS_DMM_0017,SAL_DMM_002,VAN_DMM_002,False,Medium,3,True,267.17,Paid on delivery.
VIS_DMM_000911,2025-04-14,CUS_DMM_0020,SAL_DMM_003,VAN_DMM_003,False,Medium,3,True,2128.88,Invoice issued.
VIS_DMM_001052,2025-04-14,CUS_DMM_0023,SAL_DMM_003,VAN_DMM_003,False,Low,1,False,0.0,Stock sufficient; no order needed.
VIS_DMM_001441,2025-04-14,CUS_DMM_0032,SAL_DMM_003,VAN_DMM_003,False,High,4,True,16781.23,Repeat order; no issues.
VIS_DMM_001655,2025-04-14,CUS_DMM_0036,SAL_DMM_001,VAN_DMM_001,True,Medium,3,True,10312.01,Seasonal top-up order.
VIS_DMM_001833,2025-04-14,CUS_DMM_0039,SAL_DMM_001,VAN_DMM_001,True,Medium,3,True,796.63,Repeat order; no issues.
VIS_DMM_001977,2025-04-14,CUS_DMM_0042,SAL_DMM_002,VAN_DMM_002,False,Medium,2,True,21853.04,Standard visit; order processed.
VIS_DMM_002142,2025-04-14,CUS_DMM_0046,SAL_DMM_002,VAN_DMM_002,False,Medium,2,True,3127.61,Standard visit; order processed.
VIS_DMM_002402,2025-04-14,CUS_DMM_0052,SAL_DMM_002,VAN_DMM_002,False,High,3,True,10361.26,Seasonal top-up order.
VIS_DMM_002933,2025-04-14,CUS_DMM_0062,SAL_DMM_001,VAN_DMM_001,True,High,4,True,13935.79,Invoice issued.
VIS_DMM_003604,2025-04-14,CUS_DMM_0076,SAL_DMM_001,VAN_DMM_001,False,Medium,3,True,797.9,Standard visit; order processed.
VIS_DMM_004448,2025-04-14,CUS_DMM_0094,SAL_DMM_003,VAN_DMM_003,False,Low,1,True,584.97,Paid on delivery.
VIS_JED_000003,2025-04-14,CUS_JED_0001,SAL_JED_002,VAN_JED_002,False,Low,1,False,0.0,Customer not available.
VIS_JED_000273,2025-04-14,CUS_JED_0007,SAL_JED_001,VAN_JED_001,True,High,4,True,12027.34,Invoice issued.
VIS_JED_000333,2025-04-14,CUS_JED_0008,SAL_JED_001,VAN_JED_001,False,Low,2,True,236.72,Order placed successfully.
VIS_JED_000373,2025-04-14,CUS_JED_0009,SAL_JED_002,VAN_JED_002,False,Medium,2,True,3540.56,Full order confirmed.
VIS_JED_000948,2025-04-14,CUS_JED_0022,SAL_JED_002,VAN_JED_002,False,Medium,3,True,13730.3,New SKUs added to order.
VIS_JED_001052,2025-04-14,CUS_JED_0025,SAL_JED_003,VAN_JED_003,False,Medium,2,True,2353.64,Full order confirmed.
VIS_JED_001212,2025-04-14,CUS_JED_0028,SAL_JED_002,VAN_JED_002,False,High,4,True,4531.41,Seasonal top-up order.
VIS_JED_001533,2025-04-14,CUS_JED_0034,SAL_JED_002,VAN_JED_002,False,Low,1,False,0.0,Stock sufficient; no order needed.
VIS_JED_001596,2025-04-14,CUS_JED_0036,SAL_JED_001,VAN_JED_001,True,Medium,2,False,0.0,Customer not available.
VIS_JED_001723,2025-04-14,CUS_JED_0039,SAL_JED_001,VAN_JED_001,True,Medium,3,True,18092.07,Full order confirmed.
VIS_JED_002008,2025-04-14,CUS_JED_0045,SAL_JED_001,VAN_JED_001,True,Low,1,False,0.0,Customer not available.
VIS_JED_003228,2025-04-14,CUS_JED_0069,SAL_JED_003,VAN_JED_003,False,High,4,True,14303.52,Client satisfied with delivery.
VIS_JED_004042,2025-04-14,CUS_JED_0085,SAL_JED_001,VAN_JED_001,True,High,4,True,13834.95,Client satisfied with delivery.
VIS_JED_004424,2025-04-14,CUS_JED_0093,SAL_JED_001,VAN_JED_001,False,Medium,3,True,619.78,Full order confirmed.
VIS_RUH_000343,2025-04-14,CUS_RUH_0008,SAL_RUH_001,VAN_RUH_001,False,High,4,True,4386.99,Standard visit; order processed.
VIS_RUH_001373,2025-04-14,CUS_RUH_0028,SAL_RUH_003,VAN_RUH_003,False,Low,1,True,872.6,Paid on delivery.
VIS_RUH_002439,2025-04-14,CUS_RUH_0052,SAL_RUH_002,VAN_RUH_002,False,High,4,True,967.26,Client satisfied with delivery.
VIS_RUH_002977,2025-04-14,CUS_RUH_0063,SAL_RUH_002,VAN_RUH_002,True,Medium,2,True,13652.15,Repeat order; no issues.
VIS_RUH_003384,2025-04-14,CUS_RUH_0072,SAL_RUH_001,VAN_RUH_001,False,Low,1,True,1260.52,New SKUs added to order.
VIS_RUH_003588,2025-04-14,CUS_RUH_0077,SAL_RUH_003,VAN_RUH_003,False,Medium,3,True,414.69,Standard visit; order processed.
VIS_RUH_003749,2025-04-14,CUS_RUH_0080,SAL_RUH_002,VAN_RUH_002,False,High,4,True,9870.4,Full order confirmed.
VIS_RUH_004047,2025-04-14,CUS_RUH_0086,SAL_RUH_001,VAN_RUH_001,False,Medium,2,True,3152.2,Repeat order; no issues.
VIS_RUH_004424,2025-04-14,CUS_RUH_0095,SAL_RUH_003,VAN_RUH_003,False,Medium,3,False,0.0,Cold-chain issue; order deferred.
VIS_DMM_000138,2025-04-15,CUS_DMM_0005,SAL_DMM_001,VAN_DMM_001,False,High,4,True,3404.14,Invoice issued.
VIS_DMM_000636,2025-04-15,CUS_DMM_0015,SAL_DMM_001,VAN_DMM_001,False,Medium,3,True,4016.81,New SKUs added to order.
VIS_DMM_001225,2025-04-15,CUS_DMM_0027,SAL_DMM_003,VAN_DMM_003,False,Medium,3,True,796.82,Seasonal top-up order.
VIS_DMM_001553,2025-04-15,CUS_DMM_0034,SAL_DMM_001,VAN_DMM_001,True,High,4,True,4147.73,Full order confirmed.
VIS_DMM_001769,2025-04-15,CUS_DMM_0038,SAL_DMM_002,VAN_DMM_002,False,High,4,False,0.0,Credit limit exceeded.
VIS_DMM_001915,2025-04-15,CUS_DMM_0041,SAL_DMM_002,VAN_DMM_002,False,High,4,True,749.17,Client satisfied with delivery.
VIS_DMM_002269,2025-04-15,CUS_DMM_0049,SAL_DMM_003,VAN_DMM_003,False,High,4,False,0.0,No decision-maker present.
VIS_DMM_002507,2025-04-15,CUS_DMM_0054,SAL_DMM_001,VAN_DMM_001,True,High,4,True,931.29,Repeat order; no issues.
VIS_DMM_002572,2025-04-15,CUS_DMM_0055,SAL_DMM_001,VAN_DMM_001,False,High,4,False,0.0,Stock sufficient; no order needed.
VIS_DMM_002637,2025-04-15,CUS_DMM_0056,SAL_DMM_002,VAN_DMM_002,False,High,4,True,3966.77,Seasonal top-up order.
VIS_DMM_003020,2025-04-15,CUS_DMM_0064,SAL_DMM_001,VAN_DMM_001,False,Medium,3,False,0.0,Shop closed at time of visit.
VIS_DMM_003726,2025-04-15,CUS_DMM_0078,SAL_DMM_003,VAN_DMM_003,False,High,4,False,0.0,Order cancelled by customer.
VIS_DMM_003827,2025-04-15,CUS_DMM_0080,SAL_DMM_001,VAN_DMM_001,False,High,4,False,0.0,Customer not available.
VIS_DMM_003925,2025-04-15,CUS_DMM_0082,SAL_DMM_003,VAN_DMM_003,False,High,4,True,4357.26,Client satisfied with delivery.
VIS_DMM_004333,2025-04-15,CUS_DMM_0091,SAL_DMM_003,VAN_DMM_003,False,Medium,2,True,658.37,Invoice issued.
VIS_DMM_004640,2025-04-15,CUS_DMM_0098,SAL_DMM_003,VAN_DMM_003,False,Medium,2,True,938.26,Order placed successfully.
VIS_JED_000038,2025-04-15,CUS_JED_0002,SAL_JED_003,VAN_JED_003,False,High,4,True,3177.18,Invoice issued.
VIS_JED_000795,2025-04-15,CUS_JED_0018,SAL_JED_001,VAN_JED_001,True,Medium,2,True,926.78,Order placed successfully.
VIS_JED_001360,2025-04-15,CUS_JED_0031,SAL_JED_001,VAN_JED_001,False,Medium,3,True,80.81,Client satisfied with delivery.
VIS_JED_001773,2025-04-15,CUS_JED_0040,SAL_JED_001,VAN_JED_001,False,Medium,2,True,4726.6,Paid on delivery.
VIS_JED_002161,2025-04-15,CUS_JED_0048,SAL_JED_002,VAN_JED_002,False,High,4,True,14408.29,Invoice issued.
VIS_JED_002329,2025-04-15,CUS_JED_0051,SAL_JED_001,VAN_JED_001,True,Medium,2,True,3037.23,Paid on delivery.
VIS_JED_002429,2025-04-15,CUS_JED_0053,SAL_JED_003,VAN_JED_003,False,High,3,True,1011.89,Client satisfied with delivery.
VIS_JED_002884,2025-04-15,CUS_JED_0061,SAL_JED_002,VAN_JED_002,False,Medium,3,True,237.82,Standard visit; order processed.
VIS_JED_003188,2025-04-15,CUS_JED_0068,SAL_JED_001,VAN_JED_001,True,Low,1,True,2348.2,Client satisfied with delivery.
VIS_JED_003342,2025-04-15,CUS_JED_0071,SAL_JED_001,VAN_JED_001,True,Medium,3,True,5799.61,Paid on delivery.
VIS_JED_003639,2025-04-15,CUS_JED_0077,SAL_JED_002,VAN_JED_002,False,Low,2,True,408.25,New SKUs added to order.
VIS_JED_003744,2025-04-15,CUS_JED_0079,SAL_JED_002,VAN_JED_002,False,Medium,2,False,0.0,Customer not available.
VIS_JED_003850,2025-04-15,CUS_JED_0081,SAL_JED_001,VAN_JED_001,True,Medium,3,True,512.88,Repeat order; no issues.
VIS_JED_004105,2025-04-15,CUS_JED_0086,SAL_JED_001,VAN_JED_001,True,High,4,True,4663.87,Invoice issued.
VIS_JED_004170,2025-04-15,CUS_JED_0087,SAL_JED_002,VAN_JED_002,False,High,4,True,15832.4,Client satisfied with delivery.
VIS_JED_004355,2025-04-15,CUS_JED_0091,SAL_JED_003,VAN_JED_003,False,Medium,2,False,0.0,Customer not available.
VIS_RUH_000064,2025-04-15,CUS_RUH_0002,SAL_RUH_002,VAN_RUH_002,False,High,4,True,2543.87,Seasonal top-up order.
VIS_RUH_000203,2025-04-15,CUS_RUH_0005,SAL_RUH_001,VAN_RUH_001,False,High,4,True,2837.95,Full order confirmed.
VIS_RUH_000658,2025-04-15,CUS_RUH_0014,SAL_RUH_002,VAN_RUH_002,True,High,3,True,10213.28,Invoice issued.
VIS_RUH_001312,2025-04-15,CUS_RUH_0027,SAL_RUH_002,VAN_RUH_002,True,High,4,True,10772.09,Promotional items ordered.
VIS_RUH_001837,2025-04-15,CUS_RUH_0038,SAL_RUH_001,VAN_RUH_001,False,High,3,True,1141.83,Paid on delivery.
VIS_RUH_002033,2025-04-15,CUS_RUH_0043,SAL_RUH_002,VAN_RUH_002,True,Medium,3,True,968.76,Invoice issued.
VIS_RUH_002378,2025-04-15,CUS_RUH_0051,SAL_RUH_002,VAN_RUH_002,True,Medium,3,True,2525.91,Standard visit; order processed.
VIS_RUH_002791,2025-04-15,CUS_RUH_0059,SAL_RUH_001,VAN_RUH_001,False,Low,1,True,629.94,Paid on delivery.
VIS_RUH_002923,2025-04-15,CUS_RUH_0062,SAL_RUH_003,VAN_RUH_003,False,Medium,3,False,0.0,Competitor promotion; no order.
VIS_RUH_003523,2025-04-15,CUS_RUH_0076,SAL_RUH_003,VAN_RUH_003,False,High,4,True,1871.47,Standard visit; order processed.
VIS_RUH_003813,2025-04-15,CUS_RUH_0081,SAL_RUH_002,VAN_RUH_002,False,High,4,True,13361.19,Full order confirmed.
VIS_RUH_004480,2025-04-15,CUS_RUH_0096,SAL_RUH_002,VAN_RUH_002,True,High,4,True,13193.08,New SKUs added to order.
VIS_RUH_004680,2025-04-15,CUS_RUH_0100,SAL_RUH_003,VAN_RUH_003,False,Medium,3,False,0.0,Order cancelled by customer.
VIS_DMM_000233,2025-04-16,CUS_DMM_0007,SAL_DMM_003,VAN_DMM_003,False,Low,2,True,643.82,Client satisfied with delivery.
VIS_DMM_000376,2025-04-16,CUS_DMM_0010,SAL_DMM_001,VAN_DMM_001,False,Medium,3,False,0.0,Cold-chain issue; order deferred.
VIS_DMM_000852,2025-04-16,CUS_DMM_0019,SAL_DMM_001,VAN_DMM_001,True,Medium,3,True,4916.26,Full order confirmed.
VIS_DMM_000961,2025-04-16,CUS_DMM_0021,SAL_DMM_002,VAN_DMM_002,False,Low,1,True,98.72,Order placed successfully.
VIS_DMM_000992,2025-04-16,CUS_DMM_0022,SAL_DMM_003,VAN_DMM_003,False,High,4,True,1877.35,Paid on delivery.
VIS_DMM_001503,2025-04-16,CUS_DMM_0033,SAL_DMM_003,VAN_DMM_003,False,Medium,3,False,0.0,Stock sufficient; no order needed.
VIS_DMM_001710,2025-04-16,CUS_DMM_0037,SAL_DMM_002,VAN_DMM_002,False,Medium,3,True,12044.65,Full order confirmed.
VIS_DMM_002018,2025-04-16,CUS_DMM_0043,SAL_DMM_001,VAN_DMM_001,False,Low,1,False,0.0,Stock sufficient; no order needed.
VIS_DMM_002357,2025-04-16,CUS_DMM_0051,SAL_DMM_001,VAN_DMM_001,True,Medium,2,False,0.0,Shop closed at time of visit.
VIS_DMM_002453,2025-04-16,CUS_DMM_0053,SAL_DMM_003,VAN_DMM_003,False,Medium,3,False,0.0,Competitor promotion; no order.
