schedule_date,sales_id,territory_id,customer_id,truck_group,shop_name,locality,gps_lat,gps_lng,rfm_segment_final,final_customer_score,rfm_combined,customer_rank,seasonality_score,territory_score,locality_score,rating_score,lifecycle_state,cold_truck_required,estimated_visit_minutes,estimated_travel_minutes,warehouse_to_customer_km,route_leg_km,cumulative_route_km,visit_cap,fallback_used,route_rank
2026-07-30,SAL_DMM_001,TER_DMM,CUS_DMM_0054,cold,Al Baraka Al Badiyah Meat Shop,Al Badiyah,26.409986,50.051463,Medium,0.5914623168683313,0.5092571075992289,11,0.7427296217993892,0.1552674366136382,0.4941384362745916,1.0,Active,True,22,3,17.137,1.624,19.241,6,False,3
2026-07-30,SAL_DMM_001,TER_DMM,CUS_DMM_0086,cold,Al Waha Fresh Meat,Al Badiyah,26.395673,50.048235,Medium,0.5875775742557714,0.4561336486507839,12,0.8006117583554496,0.1552674366136382,0.4941384362745916,1.0,Active,True,22,3,16.184,2.514,17.618,6,False,2
2026-07-30,SAL_DMM_001,TER_DMM,CUS_DMM_0039,cold,Al Rawabi Frozen Foods,Al Badiyah,26.401676,50.072571,Medium,0.5817824884532535,0.5511028450061622,13,0.6546692105398854,0.1552674366136382,0.4941384362745916,1.0,Active,True,22,3,15.104,15.104,15.104,6,False,1
2026-07-30,SAL_DMM_001,TER_DMM,CUS_DMM_0060,cold,Al Nada Fresh Butchery,Al Faisaliyah,26.425413,50.077664,Medium,0.5785621302218735,0.4448132975947265,14,0.9813752139333534,0.1552674366136382,0.1569750334261321,0.75,Active,True,22,3,17.036,1.925,22.563,6,False,7
2026-07-30,SAL_DMM_001,TER_DMM,CUS_DMM_0067,cold,Al Subaie Chilled Foods,Al Shati,26.470419,50.112774,Medium,0.5709297754673888,0.4630583194727791,15,0.650599013389711,0.1552674366136382,1.0,0.75,Active,True,22,3,20.393,4.193,35.362,6,False,12
2026-07-30,SAL_DMM_001,TER_DMM,CUS_DMM_0019,cold,Al Zahrani Trading Frozen Foods,Al Badiyah,26.431079,50.059445,Medium,0.5416316947724567,0.4651949991530587,17,0.9687103594080338,0.1552674366136382,0.4941384362745916,0.0,Active,True,22,3,18.53,1.92,24.484,6,False,8
2026-07-30,SAL_DMM_001,TER_DMM,CUS_DMM_0050,cold,Al Saleh Fresh Meat,Al Mazruiyah,26.439593,50.088509,Low,0.4781483966339743,0.4433922267331142,19,0.9508825409312159,0.1552674366136382,0.0,0.0,Dormant,True,22,3,17.947,1.532,31.169,4,False,11
2026-07-30,SAL_DMM_001,TER_DMM,CUS_DMM_0018,cold,Al Badiyah Chilled Foods,Al Badiyah,26.414787,50.055319,Low,0.3687653787330972,0.4275827760933544,21,0.2759722700231083,0.1552674366136382,0.4941384362745916,0.5,At Risk,True,22,3,17.306,0.658,19.899,4,False,4
2026-07-01,SAL_DMM_002,TER_DMM,CUS_DMM_0055,normal,Al Dossari Trading Grocery,Al Shati,26.49893,50.111192,High,0.79158905818705,0.7144815739695553,1,0.9675656164595472,0.1552674366136382,1.0,1.0,Active,False,22,3,23.514,3.363,42.739,15,False,17
2026-07-01,SAL_DMM_002,TER_DMM,CUS_DMM_0022,normal,Al Noor Fresh Corner Market,Al Shati,26.46398,50.103432,High,0.756565576279265,0.627740542734726,5,0.9664753850800362,0.1552674366136382,1.0,1.0,Active,False,22,3,19.956,1.769,37.657,15,False,15
2026-07-01,SAL_DMM_002,TER_DMM,CUS_DMM_0045,normal,Al Harbi Roastery,Al Shati,26.474697,50.090981,High,0.6719716220706198,0.6765508852408991,10,0.7027484143763213,0.1552674366136382,1.0,0.75,New,False,22,3,21.478,1.719,39.377,15,False,16
2026-07-01,SAL_DMM_002,TER_DMM,CUS_DMM_0033,normal,Al Anazi Trading Grocery,Al Mazruiyah,26.451773,50.080464,High,0.6542864118423928,0.6837249581079119,12,0.9675656164595472,0.1552674366136382,0.0,0.75,Active,False,22,3,19.512,1.733,30.507,15,False,11
2026-07-01,SAL_DMM_002,TER_DMM,CUS_DMM_0100,normal,Al Anazi Trading Baqala,Al Mazruiyah,26.449752,50.111375,High,0.6468682398417919,0.591232098621544,14,0.9828288557727015,0.1552674366136382,0.0,1.0,New,False,22,3,18.213,0.982,35.889,15,False,14
2026-07-01,SAL_DMM_002,TER_DMM,CUS_DMM_0052,normal,Al Riyadh Fresh Supermarket,Al Mazruiyah,26.459965,50.084259,High,0.6283362146896503,0.6302968947109212,17,0.952302377146393,0.1552674366136382,0.0,0.75,Active,False,22,3,20.192,0.986,31.493,15,False,12
2026-07-01,SAL_DMM_002,TER_DMM,CUS_DMM_0053,normal,Al Jazeera Baqala,Al Nuzha,26.439255,50.045625,Medium,0.5912330955400389,0.6630916761985871,27,0.5056902523503216,0.1552674366136382,0.5876260569414379,1.0,Active,False,22,3,20.061,0.628,26.654,6,False,9
2026-07-01,SAL_DMM_002,TER_DMM,CUS_DMM_0061,normal,Al Harbi Trading Catering Kitchen,Al Faisaliyah,26.430201,50.061807,Medium,0.589816503254387,0.47294923017601,28,0.9813752139333534,0.1552674366136382,0.1569750334261321,0.75,Active,False,22,3,18.318,1.482,23.544,6,False,6
2026-07-01,SAL_DMM_002,TER_DMM,CUS_DMM_0043,normal,Al Mutairi Corner Market,Al Nuzha,26.433908,50.047671,Medium,0.5711886490255468,0.3841968044957464,30,0.9774019262391355,0.1552674366136382,0.5876260569414379,0.5,Active,False,22,3,19.46,0.74,26.026,6,False,8
2026-07-01,SAL_DMM_002,TER_DMM,CUS_DMM_0088,normal,Al Faisaliyah Oven,Al Faisaliyah,26.411131,50.098061,Medium,0.5645230714348908,0.7101746820199534,33,0.6640965054097748,0.1552674366136382,0.1569750334261321,0.5,Dormant,False,22,3,14.678,4.033,16.673,6,False,2
2026-07-01,SAL_DMM_002,TER_DMM,CUS_DMM_0037,normal,Al Riyadh Food Store,Al Badiyah,26.378655,50.080029,Medium,0.5436953627015397,0.5424246325450957,40,0.6226164079822616,0.1552674366136382,0.4941384362745916,0.75,Dormant,False,22,3,12.64,12.64,12.64,6,False,1
2026-07-01,SAL_DMM_002,TER_DMM,CUS_DMM_0007,normal,Al Qassim Cafe,Al Faisaliyah,26.433617,50.081415,Medium,0.5167149880726264,0.3603414070279158,48,0.9711805941916101,0.1552674366136382,0.1569750334261321,0.5,At Risk,False,22,3,17.657,3.0,19.673,6,False,3
2026-07-01,SAL_DMM_002,TER_DMM,CUS_DMM_0010,normal,Al Jazeera Fresh Market,Al Faisaliyah,26.426783,50.079301,Medium,0.5113191852440062,0.4600531112297921,50,0.6535789791603744,0.1552674366136382,0.1569750334261321,1.0,Dormant,False,22,3,17.088,0.789,20.461,6,False,4
2026-07-01,SAL_DMM_002,TER_DMM,CUS_DMM_0076,normal,Al Dossari Oven,Al Nuzha,26.450067,50.063165,Medium,0.5112517292387171,0.362302453960937,51,0.8068046609961157,0.1552674366136382,0.5876260569414379,0.5,Active,False,22,3,20.132,2.12,28.774,6,False,10
2026-07-01,SAL_DMM_002,TER_DMM,CUS_DMM_0085,normal,Al Othman Banquet Kitchen,Al Mazruiyah,26.440922,50.111155,Low,0.4934130781420427,0.4168149580101213,59,0.9538678375887678,0.1552674366136382,0.0,0.25,Active,False,22,3,17.28,3.414,34.907,4,False,13
2026-07-01,SAL_DMM_002,TER_DMM,CUS_DMM_0099,normal,Al Dana Fresh Roastery,Al Badiyah,26.417665,50.066856,Low,0.4648303706115609,0.2338580572660253,64,0.937821868054426,0.1552674366136382,0.4941384362745916,0.25,Active,False,22,3,16.881,1.601,22.063,4,False,5
2026-07-01,SAL_DMM_002,TER_DMM,CUS_DMM_0068,normal,Al Noor Grill,Al Nuzha,26.427889,50.044509,Low,0.4052184961757756,0.2578317081039084,69,0.5093215452623486,0.1552674366136382,0.5876260569414379,0.75,Active,False,22,3,19.117,1.742,25.286,4,False,7
2026-07-02,SAL_DMM_002,TER_DMM,CUS_DMM_0020,normal,Al Qahtani Kitchen,Al Shati,26.469828,50.114892,High,0.7416113488832905,0.600984730195022,6,0.952302377146393,0.1552674366136382,1.0,1.0,Active,False,22,3,20.279,0.779,31.195,15,False,10
2026-07-02,SAL_DMM_002,TER_DMM,CUS_DMM_0057,normal,Al Riyadh Fresh Corner Market,Al Nuzha,26.42664,50.066094,High,0.6920812737694592,0.8560142068716,9,0.7512874722177048,0.1552674366136382,0.5876260569414379,0.5,Active,False,22,3,17.753,2.138,22.53,15,False,5
2026-07-02,SAL_DMM_002,TER_DMM,CUS_DMM_0045,normal,Al Harbi Roastery,Al Shati,26.474697,50.090981,High,0.6719716220706198,0.6765508852408991,10,0.7027484143763213,0.1552674366136382,1.0,0.75,New,False,22,3,21.478,2.441,33.636,15,False,11
2026-07-02,SAL_DMM_002,TER_DMM,CUS_DMM_0033,normal,Al Anazi Trading Grocery,Al Mazruiyah,26.451773,50.080464,High,0.6542864118423928,0.6837249581079119,12,0.9675656164595472,0.1552674366136382,0.0,0.75,Active,False,22,3,19.512,0.986,36.392,15,False,13
2026-07-02,SAL_DMM_002,TER_DMM,CUS_DMM_0052,normal,Al Riyadh Fresh Supermarket,Al Mazruiyah,26.459965,50.084259,High,0.6283362146896503,0.6302968947109212,17,0.952302377146393,0.1552674366136382,0.0,0.75,Active,False,22,3,20.192,1.77,35.406,15,False,12
2026-07-02,SAL_DMM_002,TER_DMM,CUS_DMM_0077,normal,Al Rawabi Fresh Banquet Kitchen,Al Shati,26.465368,50.108855,High,0.6229700726376819,0.5176427182775166,19,0.7512874722177048,0.1552674366136382,1.0,0.75,Active,False,22,3,19.951,1.592,30.416,15,False,9
2026-07-02,SAL_DMM_002,TER_DMM,CUS_DMM_0031,normal,Al Madina Hospitality Supplies,Al Faisaliyah,26.424135,50.093179,High,0.6188031454877012,0.6155618005656027,21,0.9711805941916101,0.1552674366136382,0.1569750334261321,0.5,Active,False,22,3,16.192,1.563,25.508,15,False,7
2026-07-02,SAL_DMM_002,TER_DMM,CUS_DMM_0048,normal,Al Dana Fresh Coffee House,Al Nuzha,26.41929,50.035442,High,0.6048106055165174,0.5817559240529825,23,0.7427296217993892,0.1552674366136382,0.5876260569414379,0.75,Active,False,22,3,18.967,3.123,19.265,15,False,3
2026-07-02,SAL_DMM_002,TER_DMM,CUS_DMM_0069,normal,Al Khaleej Corner Market,Al Badiyah,26.397207,50.054813,High,0.5964346560576738,0.4677037614721117,24,0.9813752139333534,0.1552674366136382,0.4941384362745916,0.5,At Risk,False,22,3,15.852,1.19,16.143,15,False,2
2026-07-02,SAL_DMM_002,TER_DMM,CUS_DMM_0073,normal,Al Harbi Cafe,Al Mazruiyah,26.451107,50.107389,Medium,0.5696489108771292,0.5569390169985938,31,0.937821868054426,0.1552674366136382,0.0,0.5,Active,False,22,3,18.472,3.316,28.824,6,False,8
2026-07-02,SAL_DMM_002,TER_DMM,CUS_DMM_0092,normal,Al Rashid Hospitality Supplies,Al Faisaliyah,26.419969,50.078183,Medium,0.5374329638327522,0.5179946099517327,42,0.7467029094936071,0.1552674366136382,0.1569750334261321,0.75,Active,False,22,3,16.487,1.414,23.944,6,False,6
2026-07-02,SAL_DMM_002,TER_DMM,CUS_DMM_0058,normal,Al Zahrani Restaurant,Al Badiyah,26.395766,50.066651,Medium,0.5085666140651465,0.6200392518746021,52,0.485367753421609,0.1552674366136382,0.4941384362745916,0.5,Active,False,22,3,14.953,14.953,14.953,6,False,1
2026-07-02,SAL_DMM_002,TER_DMM,CUS_DMM_0016,normal,Al Rajhi Trading Sweets & Bakery,Al Faisaliyah,26.425129,50.044685,Low,0.3992170669470156,0.4585249023539373,70,0.2819428633382122,0.1552674366136382,0.1569750334261321,1.0,Dormant,False,22,3,18.865,1.126,20.392,4,False,4
2026-07-04,SAL_DMM_002,TER_DMM,CUS_DMM_0032,normal,Al Khaleej Al Badiyah Food Store,Al Badiyah,26.409036,50.066157,High,0.7819466948763261,0.8801587301587301,2,0.9664753850800362,0.1552674366136382,0.4941384362745916,0.75,Active,False,22,3,16.142,1.734,17.587,15,False,3
2026-07-04,SAL_DMM_002,TER_DMM,CUS_DMM_0057,normal,Al Riyadh Fresh Corner Market,Al Nuzha,26.42664,50.066094,High,0.6920812737694592,0.8560142068716,9,0.7512874722177048,0.1552674366136382,0.5876260569414379,0.5,Active,False,22,3,17.753,1.598,22.805,15,False,7
2026-07-04,SAL_DMM_002,TER_DMM,CUS_DMM_0045,normal,Al Harbi Roastery,Al Shati,26.474697,50.090981,High,0.6719716220706198,0.6765508852408991,10,0.7027484143763213,0.1552674366136382,1.0,0.75,New,False,22,3,21.478,2.873,34.541,15,False,14
2026-07-04,SAL_DMM_002,TER_DMM,CUS_DMM_0056,normal,Al Madina Fresh Hotel Kitchen,Al Badiyah,26.394181,50.05826,High,0.6698549403175074,0.6007089859691249,11,0.9654358621367816,0.1552674366136382,0.4941384362745916,0.75,Active,False,22,3,15.372,15.372,15.372,15,False,1
2026-07-04,SAL_DMM_002,TER_DMM,CUS_DMM_0033,normal,Al Anazi Trading Grocery,Al Mazruiyah,26.451773,50.080464,High,0.6542864118423928,0.6837249581079119,12,0.9675656164595472,0.1552674366136382,0.0,0.75,Active,False,22,3,19.512,1.384,29.213,15,False,11
2026-07-04,SAL_DMM_002,TER_DMM,CUS_DMM_0023,normal,Al Othman Trading Hospitality Supplies,Al Shati,26.467229,50.13132,High,0.619392312870574,0.451668535746454,20,0.7439938497020949,0.1552674366136382,1.0,1.0,At Risk,False,22,3,19.671,4.1,38.641,15,False,15
2026-07-04,SAL_DMM_002,TER_DMM,CUS_DMM_0031,normal,Al Madina Hospitality Supplies,Al Faisaliyah,26.424135,50.093179,High,0.6188031454877012,0.6155618005656027,21,0.9711805941916101,0.1552674366136382,0.1569750334261321,0.5,Active,False,22,3,16.192,2.711,25.516,15,False,8
2026-07-04,SAL_DMM_002,TER_DMM,CUS_DMM_0069,normal,Al Khaleej Corner Market,Al Badiyah,26.397207,50.054813,High,0.5964346560576738,0.4677037614721117,24,0.9813752139333534,0.1552674366136382,0.4941384362745916,0.5,At Risk,False,22,3,15.852,0.481,15.853,15,False,2
2026-07-04,SAL_DMM_002,TER_DMM,CUS_DMM_0081,normal,Al Madina Al Nuzha Hospitality Supplies,Al Nuzha,26.433143,50.051787,Medium,0.5654651230667398,0.5796985573592462,32,0.6143211692251125,0.1552674366136382,0.5876260569414379,0.75,At Risk,False,22,3,19.151,0.41,21.207,6,False,6
2026-07-04,SAL_DMM_002,TER_DMM,CUS_DMM_0027,normal,Al Dossari Corner Market,Al Faisaliyah,26.438737,50.09459,Medium,0.5637842322573752,0.609458608229552,34,0.9625884732052578,0.1552674366136382,0.1569750334261321,0.0,Active,False,22,3,17.617,1.63,27.146,6,False,9
2026-07-04,SAL_DMM_002,TER_DMM,CUS_DMM_0090,normal,Al Noor Fresh Baqala,Al Mazruiyah,26.451866,50.104483,Medium,0.560978528463921,0.6796418028294422,36,0.7453168789026008,0.1552674366136382,0.0,0.5,Active,False,22,3,18.641,0.734,31.669,6,False,13
2026-07-04,SAL_DMM_002,TER_DMM,CUS_DMM_0030,normal,Al Nakheel Fresh Market,Al Nuzha,26.429479,50.052241,Medium,0.5347918992673759,0.5722835065626164,43,0.5219638242894057,0.1552674366136382,0.5876260569414379,0.75,At Risk,False,22,3,18.794,1.71,20.797,6,False,5
2026-07-04,SAL_DMM_002,TER_DMM,CUS_DMM_0025,normal,Al Manar Fresh Cafe,Al Mazruiyah,26.444241,50.091528,Medium,0.5227009212469391,0.2679354439639381,45,1.0,0.1552674366136382,0.0,1.0,New,False,22,3,18.3,0.684,27.83,6,False,10
2026-07-04,SAL_DMM_002,TER_DMM,CUS_DMM_0006,normal,Al Malki Baqala,Al Mazruiyah,26.449555,50.097576,Medium,0.516996164801827,0.6321858936742074,47,0.7453168789026008,0.1552674366136382,0.0,0.25,Active,False,22,3,18.626,1.721,30.935,6,False,12
2026-07-04,SAL_DMM_002,TER_DMM,CUS_DMM_0074,normal,Al Dana Al Badiyah Banquet Kitchen,Al Badiyah,26.414099,50.052196,Medium,0.506261607634676,0.2742856375453937,53,0.9386892177589852,0.1552674366136382,0.4941384362745916,0.5,Active,False,22,3,17.441,1.5,19.087,6,False,4
2026-07-05,SAL_DMM_002,TER_DMM,CUS_DMM_0089,normal,Al Rawabi Grill,Al Faisaliyah,26.421299,50.073724,High,0.7758319851475921,0.9499424487564511,4,0.9654358621367816,0.1552674366136382,0.1569750334261321,0.75,Active,False,22,3,16.845,1.399,17.138,15,False,2
2026-07-05,SAL_DMM_002,TER_DMM,CUS_DMM_0057,normal,Al Riyadh Fresh Corner Market,Al Nuzha,26.42664,50.066094,High,0.6920812737694592,0.8560142068716,9,0.7512874722177048,0.1552674366136382,0.5876260569414379,0.5,Active,False,22,3,17.753,1.125,37.797,15,False,13
2026-07-05,SAL_DMM_002,TER_DMM,CUS_DMM_0038,normal,Al Manar Fresh Mini Market,Al Nuzha,26.432611,50.036447,High,0.6487680948237049,0.6482380449039058,13,0.8006117583554496,0.1552674366136382,0.5876260569414379,0.75,At Risk,False,22,3,20.028,3.026,40.823,15,False,14
2026-07-05,SAL_DMM_002,TER_DMM,CUS_DMM_0100,normal,Al Anazi Trading Baqala,Al Mazruiyah,26.449752,50.111375,High,0.6468682398417919,0.591232098621544,14,0.9828288557727015,0.1552674366136382,0.0,1.0,New,False,22,3,18.213,2.069,23.747,15,False,6
2026-07-05,SAL_DMM_002,TER_DMM,CUS_DMM_0052,normal,Al Riyadh Fresh Supermarket,Al Mazruiyah,26.459965,50.084259,High,0.6283362146896503,0.6302968947109212,17,0.952302377146393,0.1552674366136382,0.0,0.75,Active,False,22,3,20.192,1.313,33.569,15,False,11
2026-07-05,SAL_DMM_002,TER_DMM,CUS_DMM_0023,normal,Al Othman Trading Hospitality Supplies,Al Shati,26.467229,50.13132,High,0.619392312870574,0.451668535746454,20,0.7439938497020949,0.1552674366136382,1.0,1.0,At Risk,False,22,3,19.671,1.815,27.135,15,False,8
2026-07-05,SAL_DMM_002,TER_DMM,CUS_DMM_0063,normal,Al Qassim Fresh Cafe,Al Shati,26.479491,50.118177,Medium,0.54021118445739,0.2838102237984897,41,0.9538678375887678,0.1552674366136382,1.0,0.25,Active,False,22,3,21.253,1.89,29.025,6,False,9
2026-07-05,SAL_DMM_002,TER_DMM,CUS_DMM_0095,normal,Al Madina Banquet Kitchen,Al Faisaliyah,26.422688,50.091731,Medium,0.5289536518159142,0.5015604611272573,44,0.6570174012034476,0.1552674366136382,0.1569750334261321,1.0,Active,False,22,3,16.11,1.319,19.281,6,False,4
2026-07-05,SAL_DMM_002,TER_DMM,CUS_DMM_0025,normal,Al Manar Fresh Cafe,Al Mazruiyah,26.444241,50.091528,Medium,0.5227009212469391,0.2679354439639381,45,1.0,0.1552674366136382,0.0,1.0,New,False,22,3,18.3,2.397,21.678,6,False,5
2026-07-05,SAL_DMM_002,TER_DMM,CUS_DMM_0010,normal,Al Jazeera Fresh Market,Al Faisaliyah,26.426783,50.079301,Medium,0.5113191852440062,0.4600531112297921,50,0.6535789791603744,0.1552674366136382,0.1569750334261321,1.0,Dormant,False,22,3,17.088,0.825,17.963,6,False,3
2026-07-05,SAL_DMM_002,TER_DMM,CUS_DMM_0013,normal,Al Rajhi Trading Catering Kitchen,Al Mazruiyah,26.45737,50.097122,Medium,0.5047469268030661,0.4184785762474905,54,0.989429175475687,0.1552674366136382,0.0,0.25,At Risk,False,22,3,19.458,3.232,32.256,6,False,10
2026-07-05,SAL_DMM_002,TER_DMM,CUS_DMM_0083,normal,Al Othman Hotel Kitchen,Al Mazruiyah,26.451356,50.127082,Low,0.4329113359553734,0.4311924302708269,65,0.649692067285596,0.1552674366136382,0.0,0.5,At Risk,False,22,3,18.01,1.574,25.321,4,False,7
2026-07-05,SAL_DMM_002,TER_DMM,CUS_DMM_0097,normal,Al Tazaj Fresh Catering Kitchen,Al Badiyah,26.408752,50.072639,Low,0.4282371366501621,0.3560479273145527,67,0.4862579281183932,0.1552674366136382,0.4941384362745916,0.75,Active,False,22,3,15.738,15.738,15.738,4,False,1
2026-07-05,SAL_DMM_002,TER_DMM,CUS_DMM_0001,normal,Al Rajhi Corner Market,Al Faisaliyah,26.436725,50.067003,Low,0.1167950715282899,0.0,77,0.03523608174770965,0.1552674366136382,0.1569750334261321,0.75,Dormant,False,22,3,18.658,3.103,36.672,4,False,12
2026-07-06,SAL_DMM_002,TER_DMM,CUS_DMM_0089,normal,Al Rawabi Grill,Al Faisaliyah,26.421299,50.073724,High,0.7758319851475921,0.9499424487564511,4,0.9654358621367816,0.1552674366136382,0.1569750334261321,0.75,Active,False,22,3,16.845,0.964,20.277,15,False,3
2026-07-06,SAL_DMM_002,TER_DMM,CUS_DMM_0022,normal,Al Noor Fresh Corner Market,Al Shati,26.46398,50.103432,High,0.756565576279265,0.627740542734726,5,0.9664753850800362,0.1552674366136382,1.0,1.0,Active,False,22,3,19.956,0.967,28.623,15,False,9
2026-07-06,SAL_DMM_002,TER_DMM,CUS_DMM_0020,normal,Al Qahtani Kitchen,Al Shati,26.469828,50.114892,High,0.7416113488832905,0.600984730195022,6,0.952302377146393,0.1552674366136382,1.0,1.0,Active,False,22,3,20.279,1.313,29.936,15,False,10
2026-07-06,SAL_DMM_002,TER_DMM,CUS_DMM_0057,normal,Al Riyadh Fresh Corner Market,Al Nuzha,26.42664,50.066094,High,0.6920812737694592,0.8560142068716,9,0.7512874722177048,0.1552674366136382,0.5876260569414379,0.5,Active,False,22,3,17.753,3.46,19.313,15,False,2
2026-07-06,SAL_DMM_002,TER_DMM,CUS_DMM_0045,normal,Al Harbi Roastery,Al Shati,26.474697,50.090981,High,0.6719716220706198,0.6765508852408991,10,0.7027484143763213,0.1552674366136382,1.0,0.75,New,False,22,3,21.478,2.759,36.272,15,False,14
2026-07-06,SAL_DMM_002,TER_DMM,CUS_DMM_0044,normal,Al Baraka Coffee House,Al Mazruiyah,26.439335,50.098663,High,0.6333045501018151,0.6336118234238265,15,0.9644435902364019,0.1552674366136382,0.0,0.75,Active,False,22,3,17.526,1.976,24.052,15,False,5
2026-07-06,SAL_DMM_002,TER_DMM,CUS_DMM_0002,normal,Al Baraka Fresh Oven,Al Faisaliyah,26.443466,50.083799,High,0.6305508241000845,0.5011101606502656,16,0.9962750427866706,0.1552674366136382,0.1569750334261321,1.0,Active,False,22,3,18.534,1.55,25.602,15,False,6
2026-07-06,SAL_DMM_002,TER_DMM,CUS_DMM_0052,normal,Al Riyadh Fresh Supermarket,Al Mazruiyah,26.459965,50.084259,High,0.6283362146896503,0.6302968947109212,17,0.952302377146393,0.1552674366136382,0.0,0.75,Active,False,22,3,20.192,1.77,38.042,15,False,15
2026-07-06,SAL_DMM_002,TER_DMM,CUS_DMM_0023,normal,Al Othman Trading Hospitality Supplies,Al Shati,26.467229,50.13132,High,0.619392312870574,0.451668535746454,20,0.7439938497020949,0.1552674366136382,1.0,1.0,At Risk,False,22,3,19.671,1.012,31.624,15,False,12
2026-07-06,SAL_DMM_002,TER_DMM,CUS_DMM_0069,normal,Al Khaleej Corner Market,Al Badiyah,26.397207,50.054813,High,0.5964346560576738,0.4677037614721117,24,0.9813752139333534,0.1552674366136382,0.4941384362745916,0.5,At Risk,False,22,3,15.852,15.852,15.852,15,False,1
2026-07-06,SAL_DMM_002,TER_DMM,CUS_DMM_0017,normal,Al Shati Supermarket,Al Shati,26.467499,50.121158,Medium,0.587475977640395,0.5037126967100226,29,0.6515471843167403,0.1552674366136382,1.0,0.75,Active,False,22,3,19.887,0.675,30.612,6,False,11
2026-07-06,SAL_DMM_002,TER_DMM,CUS_DMM_0063,normal,Al Qassim Fresh Cafe,Al Shati,26.479491,50.118177,Medium,0.54021118445739,0.2838102237984897,41,0.9538678375887678,0.1552674366136382,1.0,0.25,Active,False,22,3,21.253,1.89,33.513,6,False,13
2026-07-06,SAL_DMM_002,TER_DMM,CUS_DMM_0095,normal,Al Madina Banquet Kitchen,Al Faisaliyah,26.422688,50.091731,Medium,0.5289536518159142,0.5015604611272573,44,0.6570174012034476,0.1552674366136382,0.1569750334261321,1.0,Active,False,22,3,16.11,1.8,22.077,6,False,4
2026-07-06,SAL_DMM_002,TER_DMM,CUS_DMM_0040,normal,Al Jazeera Al Mazruiyah Cafe,Al Mazruiyah,26.449793,50.091627,Medium,0.5114048032278453,0.5584820077122424,49,0.6582841882719482,0.1552674366136382,0.0,0.75,At Risk,False,22,3,18.866,1.05,26.652,6,False,7
2026-07-06,SAL_DMM_002,TER_DMM,CUS_DMM_0076,normal,Al Dossari Oven,Al Nuzha,26.450067,50.063165,Medium,0.5112517292387171,0.362302453960937,51,0.8068046609961157,0.1552674366136382,0.5876260569414379,0.5,Active,False,22,3,20.132,2.371,40.412,6,False,16
2026-07-06,SAL_DMM_002,TER_DMM,CUS_DMM_0013,normal,Al Rajhi Trading Catering Kitchen,Al Mazruiyah,26.45737,50.097122,Medium,0.5047469268030661,0.4184785762474905,54,0.989429175475687,0.1552674366136382,0.0,0.25,At Risk,False,22,3,19.458,1.005,27.656,6,False,8
2026-07-06,SAL_DMM_002,TER_DMM,CUS_DMM_0042,normal,Al Rawabi Fresh Grocery,Al Nuzha,26.44207,50.045449,Low,0.4844755483544245,0.5853281846440327,61,0.5035164171376796,0.1552674366136382,0.5876260569414379,0.25,At Risk,False,22,3,20.326,1.975,42.388,4,False,17
2026-07-07,SAL_DMM_002,TER_DMM,CUS_DMM_0057,normal,Al Riyadh Fresh Corner Market,Al Nuzha,26.42664,50.066094,High,0.6920812737694592,0.8560142068716,9,0.7512874722177048,0.1552674366136382,0.5876260569414379,0.5,Active,False,22,3,17.753,0.655,25.783,15,False,8
2026-07-07,SAL_DMM_002,TER_DMM,CUS_DMM_0056,normal,Al Madina Fresh Hotel Kitchen,Al Badiyah,26.394181,50.05826,High,0.6698549403175074,0.6007089859691249,11,0.9654358621367816,0.1552674366136382,0.4941384362745916,0.75,Active,False,22,3,15.372,1.329,18.962,15,False,4
2026-07-07,SAL_DMM_002,TER_DMM,CUS_DMM_0044,normal,Al Baraka Coffee House,Al Mazruiyah,26.439335,50.098663,High,0.6333045501018151,0.6336118234238265,15,0.9644435902364019,0.1552674366136382,0.0,0.75,Active,False,22,3,17.526,1.991,32.625,15,False,11
2026-07-07,SAL_DMM_002,TER_DMM,CUS_DMM_0052,normal,Al Riyadh Fresh Supermarket,Al Mazruiyah,26.459965,50.084259,High,0.6283362146896503,0.6302968947109212,17,0.952302377146393,0.1552674366136382,0.0,0.75,Active,False,22,3,20.192,4.123,29.906,15,False,9
2026-07-07,SAL_DMM_002,TER_DMM,CUS_DMM_0077,normal,Al Rawabi Fresh Banquet Kitchen,Al Shati,26.465368,50.108855,High,0.6229700726376819,0.5176427182775166,19,0.7512874722177048,0.1552674366136382,1.0,0.75,Active,False,22,3,19.951,1.287,35.856,15,False,13
2026-07-07,SAL_DMM_002,TER_DMM,CUS_DMM_0023,normal,Al Othman Trading Hospitality Supplies,Al Shati,26.467229,50.13132,High,0.619392312870574,0.451668535746454,20,0.7439938497020949,0.1552674366136382,1.0,1.0,At Risk,False,22,3,19.671,2.246,38.102,15,False,14
2026-07-07,SAL_DMM_002,TER_DMM,CUS_DMM_0070,normal,Al Zahrani Trading Corner Market,Al Badiyah,26.396709,50.074488,High,0.6105204947882097,0.5061840800979228,22,0.8103542515340587,0.1552674366136382,0.4941384362745916,1.0,At Risk,False,22,3,14.547,1.709,16.899,15,False,2
2026-07-07,SAL_DMM_002,TER_DMM,CUS_DMM_0064,normal,Al Baraka Fresh Food Store,Al Faisaliyah,26.409495,50.084003,Medium,0.5548968610186235,0.4585073226919555,37,0.9675656164595472,0.1552674366136382,0.1569750334261321,0.5,Active,False,22,3,15.191,15.191,15.191,6,False,1
